date,t_mean_c,t_max_c,t_min_c,rain_mm
2020-10-06,32.92,40.81,25.44,0.0
2020-10-07,32.53,39.65,25.75,0.0
2020-10-08,31.74,39.86,23.66,0.0
2020-10-09,31.18,39.09,24.0,0.0
2020-10-10,30.98,38.86,23.4,0.0
2020-10-11,32.45,40.19,24.93,0.0
2020-10-12,32.4,40.03,25.96,0.02
2020-10-13,31.36,38.39,24.93,0.0
2020-10-14,30.1,37.48,23.75,0.0
2020-10-15,29.2,37.11,21.98,0.0
2020-10-16,28.63,36.85,20.71,0.0
2020-10-17,28.02,36.84,20.24,0.0
2020-10-18,28.25,37.87,19.63,0.0
2020-10-19,28.97,38.68,20.17,0.0
2020-10-20,28.75,37.6,21.29,0.0
2020-10-21,28.5,38.73,20.1,0.0
2020-10-22,27.78,37.62,19.65,0.0
2020-10-23,27.96,38.13,18.99,0.0
2020-10-24,28.33,37.47,20.49,0.0
2020-10-25,27.5,35.79,19.84,0.0
2020-10-26,26.78,34.46,19.75,0.0
2020-10-27,26.01,33.07,19.33,0.0
2020-10-28,27.41,35.18,20.83,0.0
2020-10-29,27.63,36.0,19.39,0.0
2020-10-30,27.38,35.72,19.89,0.0
2020-10-31,26.99,36.15,18.82,0.0
2020-11-01,26.43,35.26,18.9,0.0
2020-11-02,26.11,34.98,18.12,0.0
2020-11-03,26.55,35.68,18.4,0.0
2020-11-04,26.42,34.86,18.62,0.0
2020-11-05,25.76,33.42,18.16,0.0
2020-11-06,25.37,32.82,18.01,0.0
2020-11-07,26.72,33.11,20.95,0.07
2020-11-08,27.23,32.71,22.24,0.04
2020-11-09,28.36,34.38,23.87,0.0
2020-11-10,28.64,35.51,22.63,0.0
2020-11-11,27.61,34.0,21.83,0.0
2020-11-12,27.3,33.68,21.26,0.0
2020-11-13,26.28,32.75,20.38,0.0
2020-11-14,26.95,33.61,21.02,0.0
2020-11-15,26.81,33.56,21.43,0.25
2020-11-16,25.7,32.48,20.03,0.49
2020-11-17,26.31,34.02,19.75,0.0
2020-11-18,26.1,33.61,19.4,0.0
2020-11-19,25.38,32.16,19.41,0.0
2020-11-20,25.39,31.96,19.7,0.0
2020-11-21,25.63,32.12,20.23,0.0
2020-11-22,24.32,31.46,18.74,0.0
2020-11-23,24.5,31.1,19.69,0.0
2020-11-24,22.43,28.2,16.89,0.0
2020-11-25,23.55,31.07,17.22,0.4
2020-11-26,23.61,30.52,17.26,0.0
2020-11-27,23.28,30.36,17.05,0.0
2020-11-28,23.09,29.88,16.85,0.0
2020-11-29,23.26,30.23,17.42,0.0
2020-11-30,22.62,29.69,16.09,0.0
2020-12-01,23.58,30.54,17.1,0.0
2020-12-02,24.77,31.36,18.67,0.0
2020-12-03,25.48,33.04,19.61,0.0
2020-12-04,25.7,34.55,19.12,0.0
2020-12-05,26.39,35.36,19.53,0.0
2020-12-06,25.85,33.31,19.29,0.0
2020-12-07,24.82,31.7,18.62,0.0
2020-12-08,21.77,27.71,17.41,1.52
2020-12-09,19.75,26.26,13.94,1.68
2020-12-10,19.64,26.24,13.81,0.0
2020-12-11,19.95,27.48,13.47,0.0
2020-12-12,19.97,27.07,13.9,0.0
2020-12-13,20.14,27.02,14.38,0.0
2020-12-14,20.12,27.17,14.19,0.0
2020-12-15,20.18,27.2,13.76,0.0
2020-12-16,20.56,27.36,14.7,0.0
2020-12-17,20.52,27.51,14.3,0.0
2020-12-18,20.45,27.82,13.89,0.0
2020-12-19,20.54,27.69,14.01,0.0
2020-12-20,21.47,28.61,14.74,0.0
2020-12-21,21.83,29.32,16.73,0.0
2020-12-22,19.27,27.06,12.65,0.0
2020-12-23,19.37,26.81,12.77,0.0
2020-12-24,20.03,27.0,14.44,0.0
2020-12-25,20.28,27.27,14.97,0.0
2020-12-26,19.23,26.79,12.95,0.0
2020-12-27,20.51,28.8,15.09,0.0
2020-12-28,19.49,27.53,13.04,0.0
2020-12-29,20.33,29.17,13.5,0.0
2020-12-30,19.98,27.18,13.83,0.0
2020-12-31,20.27,27.62,13.96,0.0
2021-01-01,20.34,26.39,14.64,0.0
2021-01-02,20.34,27.62,14.37,0.0
2021-01-03,19.52,26.62,13.77,0.0
2021-01-04,18.68,25.7,12.75,0.0
2021-01-05,18.64,26.53,12.43,0.0
2021-01-06,18.67,26.77,11.78,0.0
2021-01-07,17.73,24.9,12.83,0.0
2021-01-08,16.43,23.84,11.03,0.0
2021-01-09,16.25,25.14,9.14,0.0
2021-01-10,16.51,25.09,9.39,0.0
2021-01-11,17.32,26.13,9.9,0.0
2021-01-12,18.3,27.11,11.0,0.0
2021-01-13,18.95,27.87,11.78,0.0
2021-01-14,18.31,26.95,11.69,0.0
2021-01-15,18.94,28.24,11.46,0.0
2021-01-16,20.01,29.87,12.58,0.0
2021-01-17,21.31,31.41,13.59,0.0
2021-01-18,23.48,32.0,16.98,0.0
2021-01-19,23.24,31.93,16.68,0.0
2021-01-20,22.8,32.12,15.53,0.0
2021-01-21,22.52,31.02,16.63,0.0
2021-01-22,18.67,26.84,12.27,0.0
2021-01-23,20.17,28.62,13.36,0.0
2021-01-24,20.06,27.69,13.54,0.0
2021-01-25,21.21,30.25,13.57,0.0
2021-01-26,21.43,29.74,15.05,0.0
2021-01-27,19.85,28.0,12.93,0.0
2021-01-28,20.54,28.69,12.89,0.0
2021-01-29,21.23,29.39,13.7,0.0
2021-01-30,20.82,29.17,13.74,0.0
2021-01-31,22.11,30.21,15.87,0.0
2021-02-01,20.36,28.92,13.58,0.0
2021-02-02,20.06,30.15,11.8,0.0
2021-02-03,20.43,29.29,13.38,0.0
2021-02-04,21.75,30.54,13.99,0.0
2021-02-05,21.71,29.7,14.27,0.0
2021-02-06,20.77,29.09,13.84,0.0
2021-02-07,20.04,27.45,13.06,0.0
2021-02-08,22.71,30.75,15.43,0.0
2021-02-09,22.55,30.04,16.92,0.0
2021-02-10,22.85,31.25,16.36,0.0
2021-02-11,24.27,32.25,18.14,0.0
2021-02-12,23.14,31.15,16.96,0.0
2021-02-13,22.77,30.7,16.22,0.0
2021-02-14,23.34,31.9,16.55,0.0
2021-02-15,24.24,33.16,16.59,0.0
2021-02-16,25.02,32.98,18.47,0.0
2021-02-17,24.14,32.11,16.1,0.0
2021-02-18,23.5,31.16,16.48,0.0
2021-02-19,23.75,29.85,17.4,0.0
2021-02-20,25.08,32.32,18.54,0.0
2021-02-21,24.22,31.58,17.28,0.0
2021-02-22,24.39,32.17,16.98,0.0
2021-02-23,26.18,34.55,18.58,0.0
2021-02-24,25.97,32.68,19.59,0.0
2021-02-25,27.14,34.27,20.77,0.0
2021-02-26,24.65,32.04,18.75,0.0
2021-02-27,22.64,31.61,15.41,0.0
2021-02-28,22.65,32.66,13.94,0.0
2021-03-01,26.15,34.66,18.0,0.0
2021-03-02,26.79,34.86,19.02,0.0
2021-03-03,27.41,35.69,19.22,0.0
2021-03-04,29.86,37.52,22.54,0.0
2021-03-05,30.71,39.27,23.14,0.0
2021-03-06,27.16,36.71,19.98,0.0
2021-03-07,23.55,32.49,16.2,0.0
2021-03-08,23.31,32.53,15.47,0.05
2021-03-09,26.23,36.05,17.18,0.4
2021-03-10,28.67,37.3,21.5,0.5
2021-03-11,27.86,36.36,20.42,0.0
2021-03-12,29.29,37.76,22.26,0.0
2021-03-13,27.96,36.91,20.05,0.0
2021-03-14,25.98,34.4,18.13,0.0
2021-03-15,26.97,35.41,19.58,0.0
2021-03-16,28.64,36.04,22.6,0.0
2021-03-17,29.81,37.35,24.06,0.0
2021-03-18,30.68,38.56,25.12,0.0
2021-03-19,31.89,39.91,26.24,0.0
2021-03-20,31.04,38.99,24.09,0.0
2021-03-21,26.52,35.53,19.76,0.0
2021-03-22,26.0,35.97,17.03,0.0
2021-03-23,27.72,37.19,19.27,0.0
2021-03-24,29.41,39.39,19.89,0.0
2021-03-25,28.59,36.72,21.37,0.0
2021-03-26,29.22,38.23,20.73,0.0
2021-03-27,31.01,39.46,24.26,0.0
2021-03-28,31.91,41.02,24.06,0.0
2021-03-29,29.1,40.25,19.3,0.0
2021-03-30,30.55,41.83,20.77,0.0
2021-03-31,31.75,41.47,23.1,0.0
2021-04-01,30.98,40.19,22.75,0.0
2021-04-02,32.08,41.91,24.01,0.0
2021-04-03,33.56,43.92,23.49,0.0
2021-04-04,31.58,42.01,23.39,0.0
2021-04-05,27.78,38.43,19.01,0.0
2021-04-06,26.6,37.04,17.38,0.0
2021-04-07,28.81,39.42,17.6,0.0
2021-04-08,29.43,38.53,20.48,0.0
2021-04-09,28.88,37.81,19.93,0.0
2021-04-10,28.84,37.78,19.54,0.15
2021-04-11,29.59,37.6,21.64,0.0
2021-04-12,30.45,38.36,22.12,0.0
2021-04-13,31.61,39.61,23.91,0.0
2021-04-14,32.14,39.97,24.93,0.0
2021-04-15,31.92,40.06,24.3,0.0
2021-04-16,31.96,39.44,26.18,0.0
2021-04-17,30.27,37.85,22.0,0.0
2021-04-18,30.53,37.81,23.96,0.0
2021-04-19,30.22,37.31,23.95,0.0
2021-04-20,31.48,40.94,22.16,0.0
2021-04-21,32.79,41.66,23.74,0.0
2021-04-22,32.8,41.26,25.26,0.0
2021-04-23,33.17,41.58,25.66,0.0
2021-04-24,33.67,42.0,25.81,0.0
2021-04-25,34.51,42.23,25.98,0.0
2021-04-26,33.16,39.87,26.45,0.0
2021-04-27,33.27,40.45,26.11,0.04
2021-04-28,33.43,37.41,28.06,0.04
2021-04-29,31.44,35.98,27.67,0.15
2021-04-30,31.64,37.16,26.02,1.38
2021-05-01,31.46,38.56,24.74,1.36
2021-05-02,31.85,37.7,25.94,0.38
2021-05-03,32.33,38.95,25.38,0.18
2021-05-04,32.66,39.47,26.01,1.42
2021-05-05,31.91,38.98,25.78,0.21
2021-05-06,31.85,39.26,24.47,0.0
2021-05-07,32.37,38.26,25.55,0.0
2021-05-08,34.18,39.91,27.44,0.01
2021-05-09,34.16,40.92,27.67,0.24
2021-05-10,32.52,41.0,24.78,0.0
2021-05-11,32.36,41.6,22.58,0.0
2021-05-12,35.1,44.18,24.33,0.0
2021-05-13,36.02,43.73,28.55,0.0
2021-05-14,36.46,44.33,27.96,0.0
2021-05-15,36.73,44.9,27.77,0.0
2021-05-16,37.12,45.17,28.31,0.0
2021-05-17,35.78,44.0,27.78,0.0
2021-05-18,36.17,43.95,27.28,0.0
2021-05-19,36.06,44.07,27.33,0.0
2021-05-20,37.58,45.69,29.15,0.0
2021-05-21,38.46,47.32,29.2,0.0
2021-05-22,38.76,47.47,29.73,0.0
2021-05-23,38.7,46.86,29.38,0.0
2021-05-24,37.19,45.02,29.17,0.0
2021-05-25,36.38,44.37,28.8,0.0
2021-05-26,36.96,46.13,27.36,0.0
2021-05-27,35.26,44.54,27.13,0.0
2021-05-28,34.75,45.24,24.57,0.0
2021-05-29,37.44,46.81,27.58,0.0
2021-05-30,36.68,45.36,28.17,0.0
2021-05-31,36.53,44.9,28.03,0.0
2021-06-01,38.02,46.82,29.54,0.0
2021-06-02,38.78,48.06,28.88,0.0
2021-06-03,39.97,48.83,30.58,0.0
2021-06-04,40.37,49.04,31.54,0.0
2021-06-05,40.93,50.0,32.21,0.0
2021-06-06,41.28,49.72,32.87,0.0
2021-06-07,39.89,48.32,31.5,0.0
2021-06-08,37.49,45.21,29.32,0.0
2021-06-09,38.73,47.43,30.69,0.0
2021-06-10,39.96,48.8,31.75,0.0
2021-06-11,38.9,47.6,30.45,0.0
2021-06-12,39.54,47.76,31.34,0.33
2021-06-13,40.3,49.41,31.21,0.34
2021-06-14,39.46,48.47,30.47,0.0
2021-06-15,38.97,48.02,29.96,0.0
2021-06-16,38.81,47.8,29.91,0.0
2021-06-17,36.21,45.84,26.69,0.0
2021-06-18,37.1,46.39,27.04,0.0
2021-06-19,39.37,47.05,31.45,0.0
2021-06-20,39.32,47.11,30.69,0.0
2021-06-21,38.37,46.33,30.46,0.0
2021-06-22,38.17,45.03,30.53,0.0
2021-06-23,38.22,45.45,29.79,0.14
2021-06-24,37.66,44.86,30.37,0.0
2021-06-25,37.47,45.43,28.84,0.0
2021-06-26,37.02,44.18,29.06,0.0
2021-06-27,36.36,42.96,29.83,0.0
2021-06-28,35.65,42.9,28.06,0.0
2021-06-29,35.48,42.65,27.98,0.0
2021-06-30,36.61,43.69,29.04,0.0
2021-07-01,38.84,46.69,30.78,0.0
2021-07-02,40.08,47.95,31.84,0.0
2021-07-03,40.83,48.97,31.49,0.0
2021-07-04,39.61,46.58,31.89,0.0
2021-07-05,38.2,44.38,31.59,0.0
2021-07-06,37.22,44.23,29.37,0.0
2021-07-07,36.34,43.17,28.89,0.0
2021-07-08,36.33,42.79,29.55,0.0
2021-07-09,38.22,45.76,30.55,0.0
2021-07-10,38.2,44.66,31.47,0.0
2021-07-11,39.33,46.7,31.6,0.0
2021-07-12,40.93,48.39,34.68,0.0
2021-07-13,39.84,46.76,34.78,0.01
2021-07-14,37.39,44.01,31.41,0.25
2021-07-15,36.68,40.61,31.94,0.34
2021-07-16,33.73,36.91,31.47,1.13
2021-07-17,33.3,38.28,28.75,0.98
2021-07-18,32.72,37.69,27.44,0.3
2021-07-19,35.74,40.95,29.92,0.0
2021-07-20,37.93,43.2,31.99,0.0
2021-07-21,37.28,41.88,32.74,0.0
2021-07-22,38.64,44.26,32.5,0.06
2021-07-23,39.63,45.63,33.63,3.08
2021-07-24,36.56,42.35,30.6,2.7
2021-07-25,38.93,44.76,33.02,0.0
2021-07-26,39.36,44.99,33.45,0.0
2021-07-27,40.36,47.18,33.75,0.0
2021-07-28,39.22,46.54,32.53,0.0
2021-07-29,39.01,46.05,32.16,0.0
2021-07-30,39.01,46.31,32.75,0.0
2021-07-31,37.92,44.58,32.09,0.0
2021-08-01,38.65,47.04,30.42,0.0
2021-08-02,39.89,48.0,31.78,0.0
2021-08-03,40.11,48.1,31.68,0.0
2021-08-04,39.91,47.56,32.24,0.05
2021-08-05,40.03,47.11,32.88,0.05
2021-08-06,39.69,46.63,34.12,0.0
2021-08-07,40.19,47.34,32.8,0.0
2021-08-08,39.4,46.76,31.22,0.0
2021-08-09,39.63,47.0,31.54,0.0
2021-08-10,38.69,46.0,30.74,0.0
2021-08-11,38.61,45.29,31.38,0.0
2021-08-12,40.13,47.29,32.67,0.0
2021-08-13,41.12,48.2,33.27,0.0
2021-08-14,39.18,45.82,32.8,0.0
2021-08-15,39.54,46.56,31.85,0.0
2021-08-16,40.77,47.59,34.09,0.0
2021-08-17,40.07,45.97,34.11,0.0
2021-08-18,38.06,44.96,30.59,0.0
2021-08-19,36.16,43.24,28.91,0.07
2021-08-20,34.36,42.05,26.89,0.25
2021-08-21,34.58,42.3,27.16,0.07
2021-08-22,36.92,44.16,29.71,0.0
2021-08-23,37.76,44.44,30.46,0.0
2021-08-24,37.41,45.48,29.7,0.19
2021-08-25,36.39,44.93,28.4,0.0
2021-08-26,37.75,45.07,30.56,0.0
2021-08-27,39.38,46.64,32.32,0.0
2021-08-28,38.0,45.85,30.64,0.0
2021-08-29,36.34,43.42,29.59,0.0
2021-08-30,36.43,44.3,29.19,0.0
2021-08-31,35.08,43.52,27.8,0.0
2021-09-01,35.13,42.56,27.85,0.0
2021-09-02,35.35,41.8,28.46,1.11
2021-09-03,35.17,41.99,28.24,1.12
2021-09-04,35.84,42.1,29.16,0.03
2021-09-05,36.49,43.51,29.69,0.81
2021-09-06,37.58,45.93,29.75,0.0
2021-09-07,38.34,46.91,30.62,0.0
2021-09-08,37.16,45.39,28.55,0.0
2021-09-09,37.03,44.33,29.81,0.0
2021-09-10,38.56,45.36,31.09,0.0
2021-09-11,39.88,45.31,34.63,0.0
2021-09-12,38.32,42.33,34.25,0.0
2021-09-13,38.77,44.63,32.77,0.0
2021-09-14,38.73,44.75,32.93,0.0
2021-09-15,37.89,44.71,31.37,0.0
2021-09-16,35.88,41.3,29.53,0.0
2021-09-17,36.62,43.15,30.21,0.0
2021-09-18,35.66,42.82,28.22,0.0
2021-09-19,35.52,42.49,28.78,0.0
2021-09-20,35.19,41.58,28.45,0.0
2021-09-21,34.57,40.39,28.52,0.0
2021-09-22,35.55,42.53,29.26,0.0
2021-09-23,35.79,42.83,28.85,0.0
2021-09-24,37.03,42.89,31.05,0.0
2021-09-25,36.25,42.49,29.14,0.0
2021-09-26,37.2,44.31,30.71,0.02
2021-09-27,35.75,42.99,28.29,0.24
2021-09-28,34.73,40.5,28.83,0.26
2021-09-29,35.45,41.78,28.53,0.0
2021-09-30,35.7,41.3,30.35,0.0
2021-10-01,36.29,44.14,28.9,0.01
2021-10-02,35.94,43.18,29.47,0.16
2021-10-03,32.68,39.18,27.4,8.36
2021-10-04,29.04,32.21,26.11,3.26
2021-10-05,30.83,37.64,25.19,0.0
2021-10-06,31.2,37.31,25.36,0.0
2021-10-07,31.65,38.08,25.51,0.0
2021-10-08,32.97,40.75,25.07,0.0
2021-10-09,33.62,41.31,25.95,0.0
2021-10-10,33.68,41.79,26.04,0.0
2021-10-11,32.84,40.16,26.32,0.0
2021-10-12,32.8,39.98,25.82,0.0
2021-10-13,32.0,38.9,25.53,0.0
2021-10-14,31.32,39.73,23.75,0.0
2021-10-15,30.9,40.75,22.18,0.0
2021-10-16,31.05,40.2,23.38,0.0
2021-10-17,30.87,39.09,23.12,0.0
2021-10-18,29.99,38.7,21.61,0.0
2021-10-19,32.03,40.01,26.02,0.0
2021-10-20,30.81,38.53,24.07,0.0
2021-10-21,29.33,36.35,23.26,0.0
2021-10-22,29.8,37.35,23.06,0.0
2021-10-23,30.2,37.13,23.65,0.0
2021-10-24,30.14,36.59,24.59,0.0
2021-10-25,30.57,37.73,24.95,0.0
2021-10-26,30.34,37.61,24.09,0.0
2021-10-27,28.87,36.49,21.37,0.0
2021-10-28,28.55,33.96,23.01,0.37
2021-10-29,28.03,34.99,22.38,0.11
2021-10-30,27.92,36.01,20.77,0.0
2021-10-31,29.32,38.16,21.67,0.0
2021-11-01,29.53,38.65,22.11,0.0
2021-11-02,29.39,37.81,22.02,0.0
2021-11-03,28.59,36.41,21.42,0.0
2021-11-04,27.23,34.56,20.22,0.0
2021-11-05,26.64,33.42,20.26,0.0
2021-11-06,26.53,33.31,20.13,0.0
2021-11-07,26.5,33.27,20.31,0.0
2021-11-08,27.11,34.01,21.02,0.23
2021-11-09,26.7,33.84,20.55,0.19
2021-11-10,25.42,32.03,19.44,0.0
2021-11-11,25.68,32.08,20.01,0.0
2021-11-12,25.76,32.96,19.35,0.0
2021-11-13,26.08,34.21,19.09,0.0
2021-11-14,25.82,33.74,19.22,0.0
2021-11-15,25.72,33.7,18.7,0.0
2021-11-16,25.07,32.2,18.02,0.0
2021-11-17,25.37,32.41,17.83,0.0
2021-11-18,25.76,33.1,19.38,0.0
2021-11-19,24.84,31.29,19.35,0.0
2021-11-20,25.06,32.41,18.47,0.0
2021-11-21,25.49,33.03,19.21,0.0
2021-11-22,26.13,34.94,19.33,0.0
2021-11-23,25.96,35.35,17.79,0.0
2021-11-24,27.39,36.51,19.96,0.0
2021-11-25,26.05,33.85,20.11,0.0
2021-11-26,25.04,34.8,17.07,0.0
2021-11-27,25.54,34.6,18.44,0.0
2021-11-28,25.23,33.31,18.07,0.0
2021-11-29,23.28,30.47,17.78,0.2
2021-11-30,22.95,29.91,17.04,1.06
2021-12-01,23.33,29.55,17.57,0.97
2021-12-02,23.38,29.62,17.81,0.0
2021-12-03,23.28,29.7,18.53,0.0
2021-12-04,22.18,28.79,16.89,0.0
2021-12-05,21.1,28.66,14.39,0.0
2021-12-06,22.58,30.11,16.55,0.0
2021-12-07,21.97,29.24,16.0,0.0
2021-12-08,22.74,29.8,17.2,0.0
2021-12-09,22.48,29.98,16.9,0.0
2021-12-10,21.19,28.44,14.95,0.0
2021-12-11,20.66,28.11,14.79,0.0
2021-12-12,21.11,28.34,14.58,0.0
2021-12-13,21.58,28.64,15.79,0.0
2021-12-14,21.46,28.28,15.78,0.21
2021-12-15,21.45,28.5,15.59,0.21
2021-12-16,21.0,27.44,15.13,0.0
2021-12-17,21.1,27.2,14.62,0.0
2021-12-18,21.87,28.4,15.36,0.0
2021-12-19,21.82,28.94,15.27,0.0
2021-12-20,22.22,29.76,16.22,0.0
2021-12-21,22.78,29.89,17.33,0.0
2021-12-22,22.67,29.66,17.68,0.0
2021-12-23,21.63,29.86,14.45,0.0
2021-12-24,22.66,30.97,16.8,0.0
2021-12-25,22.73,30.11,17.07,0.0
2021-12-26,23.27,30.68,17.67,0.0
2021-12-27,22.7,29.64,17.1,0.0
2021-12-28,22.21,29.34,16.19,0.66
2021-12-29,20.9,25.7,16.37,0.0
2021-12-30,22.19,26.81,18.31,0.28
2021-12-31,23.22,27.97,18.98,5.19
2022-01-01,22.39,27.33,17.69,1.26
2022-01-02,22.31,27.61,16.7,0.27
2022-01-03,23.68,28.69,19.54,0.04
2022-01-04,19.66,22.31,15.35,3.71
2022-01-05,16.48,22.59,11.39,0.05
2022-01-06,15.75,22.91,9.96,0.0
2022-01-07,17.35,24.9,11.5,0.0
2022-01-08,17.34,24.4,11.76,0.0
2022-01-09,17.93,25.68,11.24,0.0
2022-01-10,18.95,26.56,12.32,0.0
2022-01-11,19.51,26.44,13.48,0.0
2022-01-12,20.06,27.37,14.55,0.0
2022-01-13,20.21,28.18,13.39,0.0
2022-01-14,20.12,27.48,14.01,0.0
2022-01-15,20.0,26.84,13.78,0.0
2022-01-16,20.7,27.13,15.47,0.29
2022-01-17,21.67,28.25,16.03,0.26
2022-01-18,22.78,29.13,17.32,0.0
2022-01-19,23.59,29.67,17.91,0.0
2022-01-20,23.28,29.73,18.33,0.01
2022-01-21,17.04,21.75,11.56,0.0
2022-01-22,15.54,23.4,8.74,0.0
2022-01-23,16.05,23.98,8.87,0.0
2022-01-24,17.16,25.6,9.89,0.0
2022-01-25,18.96,28.83,10.34,0.0
2022-01-26,20.69,29.66,12.8,0.0
2022-01-27,20.33,27.93,13.35,0.0
2022-01-28,21.28,28.77,15.54,0.0
2022-01-29,21.53,30.15,14.04,0.0
2022-01-30,21.47,29.59,15.45,0.0
2022-01-31,21.61,30.61,14.51,0.0
2022-02-01,22.69,31.09,15.74,0.0
2022-02-02,21.92,30.32,14.77,0.0
2022-02-03,21.18,30.58,13.53,0.0
2022-02-04,21.46,29.55,14.49,0.0
2022-02-05,22.12,30.35,13.75,0.0
2022-02-06,20.16,27.21,13.94,0.0
2022-02-07,16.64,24.43,9.75,0.0
2022-02-08,16.81,25.4,9.46,0.0
2022-02-09,18.47,28.21,9.66,0.0
2022-02-10,20.54,28.25,12.82,0.0
2022-02-11,20.68,28.18,13.39,0.0
2022-02-12,20.97,28.92,13.41,0.0
2022-02-13,19.93,27.03,14.29,0.0
2022-02-14,17.61,25.32,10.31,0.43
2022-02-15,21.04,28.97,13.2,0.0
2022-02-16,21.88,29.24,14.94,0.0
2022-02-17,21.25,29.03,14.58,0.0
2022-02-18,20.97,29.8,13.45,0.0
2022-02-19,23.0,31.59,14.24,0.0
2022-02-20,23.19,31.11,15.11,0.0
2022-02-21,22.63,30.79,15.42,0.0
2022-02-22,19.25,27.47,12.05,0.0
2022-02-23,20.84,30.83,12.18,0.0
2022-02-24,23.53,32.35,16.56,0.0
2022-02-25,24.74,33.11,18.59,0.0
2022-02-26,25.42,33.6,17.33,0.0
2022-02-27,24.79,32.79,17.6,0.0
2022-02-28,25.15,32.57,18.01,0.0
2022-03-01,25.08,33.3,18.79,0.0
2022-03-02,23.75,33.31,16.02,0.0
2022-03-03,24.48,33.46,16.25,0.0
2022-03-04,24.3,32.59,15.41,0.0
2022-03-05,25.26,32.6,17.95,0.0
2022-03-06,25.41,33.52,17.08,0.0
2022-03-07,26.72,35.19,19.07,0.0
2022-03-08,26.17,34.34,19.36,0.0
2022-03-09,26.4,35.08,19.2,0.0
2022-03-10,27.34,36.19,19.64,0.0
2022-03-11,28.14,36.83,20.05,0.0
2022-03-12,29.06,38.13,20.54,0.0
2022-03-13,28.78,37.71,20.39,0.0
2022-03-14,28.31,37.2,19.97,0.21
2022-03-15,28.93,37.57,20.64,0.0
2022-03-16,27.96,36.7,19.75,0.0
2022-03-17,25.34,33.81,18.83,0.0
2022-03-18,22.71,31.69,15.9,0.0
2022-03-19,21.75,30.91,14.03,0.0
2022-03-20,23.11,34.79,12.31,0.0
2022-03-21,26.46,36.2,17.53,0.0
2022-03-22,27.8,36.26,20.69,0.0
2022-03-23,29.32,38.75,21.38,0.0
2022-03-24,30.45,39.27,23.59,0.0
2022-03-25,31.04,39.64,21.89,0.0
2022-03-26,29.83,39.5,21.05,0.0
2022-03-27,29.17,40.08,21.0,0.0
2022-03-28,25.79,35.83,18.23,0.0
2022-03-29,25.22,35.96,16.32,0.0
2022-03-30,26.55,36.98,16.33,0.02
2022-03-31,28.93,37.84,21.32,0.04
2022-04-01,30.49,39.19,22.36,0.0
2022-04-02,31.27,41.04,22.4,0.0
2022-04-03,30.19,39.53,22.29,0.0
2022-04-04,30.72,39.64,22.14,0.0
2022-04-05,30.58,39.26,20.77,0.0
2022-04-06,30.4,39.31,21.26,0.0
2022-04-07,32.1,39.64,24.71,0.0
2022-04-08,32.57,40.93,25.19,0.0
2022-04-09,33.39,41.78,26.18,0.0
2022-04-10,33.65,42.28,25.24,0.0
2022-04-11,32.92,41.91,24.89,0.0
2022-04-12,32.6,42.5,22.73,0.0
2022-04-13,34.53,43.54,25.53,0.0
2022-04-14,35.59,43.67,27.64,0.0
2022-04-15,33.92,42.66,25.74,0.0
2022-04-16,34.97,43.45,27.75,0.0
2022-04-17,34.15,42.11,27.68,0.0
2022-04-18,30.81,38.78,24.11,0.0
2022-04-19,29.05,38.08,20.54,0.0
2022-04-20,30.25,38.7,22.72,0.0
2022-04-21,31.37,39.48,25.05,0.0
2022-04-22,31.5,39.47,22.36,0.0
2022-04-23,33.35,41.26,25.99,0.0
2022-04-24,32.43,39.76,25.32,0.0
2022-04-25,32.15,39.98,24.19,0.0
2022-04-26,32.68,39.6,25.47,0.0
2022-04-27,32.97,40.1,24.68,0.02
2022-04-28,33.49,40.76,25.97,0.45
2022-04-29,33.96,40.47,26.78,0.43
2022-04-30,33.9,41.15,28.42,0.0
2022-05-01,32.39,39.74,25.21,0.0
2022-05-02,33.35,42.47,24.03,0.0
2022-05-03,31.71,40.72,24.75,0.0
2022-05-04,29.82,40.15,19.71,0.0
2022-05-05,32.83,42.96,22.22,0.0
2022-05-06,34.08,42.46,25.13,0.0
2022-05-07,33.2,41.36,24.88,0.0
2022-05-08,33.84,42.02,25.31,0.0
2022-05-09,33.25,41.93,25.92,0.0
2022-05-10,29.93,39.7,21.25,0.0
2022-05-11,30.69,42.67,19.34,0.0
2022-05-12,33.62,43.93,23.21,0.0
2022-05-13,32.51,42.22,24.68,0.0
2022-05-14,29.46,39.31,20.51,0.0
2022-05-15,29.99,39.81,20.67,0.0
2022-05-16,33.53,42.86,24.12,0.0
2022-05-17,34.44,44.4,24.22,0.0
2022-05-18,34.65,44.8,25.39,0.0
2022-05-19,37.34,46.52,28.62,0.0
2022-05-20,36.68,46.15,27.52,0.0
2022-05-21,37.22,46.61,29.81,0.0
2022-05-22,36.32,45.44,28.16,0.0
2022-05-23,36.05,44.63,28.45,0.0
2022-05-24,35.65,44.66,25.7,0.0
2022-05-25,35.78,44.51,27.51,0.0
2022-05-26,35.19,44.76,26.99,0.0
2022-05-27,35.09,45.52,25.35,0.0
2022-05-28,35.53,46.06,24.48,0.0
2022-05-29,37.76,47.39,27.46,0.11
2022-05-30,35.72,44.44,28.34,0.11
2022-05-31,34.04,42.86,25.48,0.0
2022-06-01,34.15,41.6,26.85,0.0
2022-06-02,34.08,41.47,26.15,0.0
2022-06-03,34.75,42.26,26.93,0.0
2022-06-04,36.39,44.83,27.13,0.0
