fid,NDVI_MEAN,NDVI_SHARE,GREEN_M2,NDVI_PX
61512,0.009,0.0,0.0,18
61513,0.106,0.125,95.0,16
61514,0.022,0.0,0.0,17
61515,0.058,0.0,0.0,15
61516,0.109,0.111,107.0,18
61517,0.024,0.0,0.0,18
61518,0.139,0.308,201.0,13
61519,-0.054,0.0,0.0,4
61520,0.259,0.333,785.0,39
61521,0.125,0.0,0.0,13
61522,0.082,0.0,0.0,15
61523,0.087,0.0,0.0,14
61524,0.008,0.0,0.0,14
61525,0.08,0.0,0.0,14
61526,0.072,0.0,0.0,27
61527,0.151,0.0,0.0,2
61528,0.097,0.0,0.0,14
61529,0.07,0.0,0.0,15
61530,0.077,0.0,0.0,15
61531,0.072,0.0,0.0,3
61532,0.012,0.0,0.0,13
61533,0.054,0.0,0.0,13
61534,0.045,0.0,0.0,14
61535,0.064,0.0,0.0,14
61536,0.048,0.0,0.0,13
61537,0.043,0.0,0.0,13
61538,0.054,0.0,0.0,15
61539,0.049,0.0,0.0,13
61540,0.066,0.0,0.0,15
61541,0.031,0.0,0.0,14
61542,0.06,0.0,0.0,15
61543,0.071,0.0,0.0,14
61544,0.063,0.0,0.0,13
61545,0.033,0.0,0.0,15
61546,0.057,0.0,0.0,14
61547,0.055,0.0,0.0,12
61548,0.069,0.0,0.0,14
61549,0.06,0.0,0.0,14
61550,0.058,0.0,0.0,12
61551,0.068,0.0,0.0,14
61552,0.054,0.0,0.0,14
61553,0.055,0.0,0.0,15
61554,0.04,0.0,0.0,13
61555,0.032,0.0,0.0,13
61556,0.026,0.0,0.0,13
61557,0.032,0.0,0.0,14
61558,0.061,0.0,0.0,13
61559,0.381,0.538,323.0,13
61560,0.048,0.0,0.0,12
61561,0.02,0.0,0.0,13
61562,0.027,0.0,0.0,12
61563,0.023,0.0,0.0,12
61564,0.023,0.0,0.0,13
61565,0.062,0.0,0.0,14
61566,0.042,0.0,0.0,12
61567,0.541,0.75,51.0,4
61568,0.295,0.307,1611.0,75
61569,0.203,0.188,146.0,16
61570,0.096,0.0,0.0,17
61571,0.093,0.0,0.0,16
61572,0.025,0.0,0.0,14
61573,0.128,0.062,48.0,16
61574,0.101,0.0,0.0,13
61575,0.063,0.0,0.0,17
61576,0.067,0.0,0.0,18
61577,-0.004,0.0,0.0,17
61578,0.152,0.159,402.0,44
61579,0.1,0.0,0.0,12
61580,0.049,0.0,0.0,13
61581,0.036,0.0,0.0,18
61582,0.906,1.0,699.0,13
61583,0.634,0.706,541.0,17
61584,0.037,0.0,0.0,16
61585,0.149,0.071,54.0,14
61586,0.091,0.0,0.0,17
61587,0.074,0.0,0.0,16
61588,0.088,0.0,0.0,16
61589,0.088,0.0,0.0,14
61590,0.097,0.0,0.0,13
61591,0.109,0.0,0.0,14
61592,0.179,0.222,198.0,18
61593,0.072,0.0,0.0,18
61594,0.046,0.0,0.0,17
61595,0.053,0.0,0.0,17
61596,0.047,0.0,0.0,17
61597,0.039,0.0,0.0,15
61598,0.047,0.0,0.0,12
61599,0.075,0.0,0.0,15
61600,0.048,0.0,0.0,18
61601,0.063,0.0,0.0,175
61602,0.091,0.0,0.0,194
61603,0.064,0.0,0.0,17
61604,0.073,0.0,0.0,14
61605,0.079,0.0,0.0,14
61606,0.077,0.0,0.0,16
61607,0.06,0.0,0.0,69
61608,0.027,0.0,0.0,14
61609,0.059,0.0,0.0,9
61610,0.039,0.0,0.0,12
61611,0.154,0.143,86.0,14
61612,0.172,0.103,440.0,58
61613,0.085,0.091,56.0,11
61614,0.044,0.0,0.0,17
61615,0.079,0.0,0.0,88
61616,0.049,0.0,0.0,78
61617,0.053,0.0,0.0,78
61618,0.046,0.011,73.0,90
61619,0.028,0.0,0.0,18
61620,0.135,0.048,53.0,21
61621,0.056,0.0,0.0,12
61622,0.097,0.0,0.0,17
61623,0.071,0.0,0.0,18
61624,0.193,0.304,408.0,23
61625,0.106,0.045,63.0,22
61626,0.266,0.385,230.0,13
61627,0.129,0.071,43.0,14
61628,0.11,0.062,45.0,16
61629,0.246,0.0,0.0,2
61630,0.087,0.0,0.0,2
61631,0.34,0.545,364.0,11
61632,0.063,0.0,0.0,11
61633,0.061,0.0,0.0,16
61634,0.102,0.0,0.0,13
61635,0.081,0.0,0.0,65
61636,0.103,0.0,0.0,62
61637,0.081,0.0,0.0,6
61638,0.143,0.333,167.0,12
61639,0.047,0.0,0.0,255
61640,0.07,0.0,0.0,72
61641,0.241,0.364,438.0,22
61642,0.254,0.435,523.0,23
61643,0.244,0.381,459.0,21
61644,0.166,0.136,164.0,22
61645,0.07,0.048,57.0,21
61646,0.035,0.0,0.0,34
61647,-0.02,0.0,0.0,4
61648,-0.027,0.0,0.0,3
61649,0.04,0.0,0.0,31
61650,0.055,0.0,0.0,8
61651,0.224,0.303,609.0,33
61652,0.452,0.59,18651.0,361
61653,0.603,0.636,22583.0,404
61654,0.579,0.652,57417.0,951
61655,,,0.0,0
61656,0.081,0.0,0.0,100
61657,0.134,0.0,0.0,7
61658,0.059,0.0,0.0,2
61659,0.072,0.0,0.0,2
61660,0.071,0.0,0.0,11
61661,0.061,0.0,0.0,8
61662,0.111,0.048,55.0,21
61663,0.128,0.086,155.0,35
61664,0.123,0.023,306.0,173
61665,0.115,0.188,181.0,16
61666,0.205,0.267,490.0,30
61667,0.212,0.25,633.0,40
61668,-0.009,0.0,0.0,3
61669,0.093,0.031,59.0,32
61670,0.149,0.0,0.0,38
61671,0.311,0.25,264.0,20
61672,0.165,0.0,0.0,15
61673,0.084,0.087,117.0,23
61674,0.131,0.091,4987.0,634
61675,0.122,0.018,161.0,114
61676,0.168,0.25,172.0,12
61677,0.924,1.0,28.0,2
61678,1.0,1.0,25.0,4
61679,1.0,1.0,35.0,2
61680,0.201,0.235,176.0,17
61681,0.396,0.714,455.0,14
61682,0.008,0.0,0.0,20
61683,0.036,0.0,0.0,12
61684,0.195,0.273,167.0,11
61685,0.156,0.0,0.0,12
61686,0.167,0.3,120.0,10
61687,0.071,0.0,0.0,4
61688,0.093,0.0,0.0,4
61689,0.126,0.25,29.0,4
61690,0.392,0.517,6069.0,149
61691,0.344,0.363,14953.0,476
61692,0.1,0.0,0.0,6
61693,0.136,0.052,1060.0,252
61694,0.086,0.0,0.0,16
61695,0.36,0.462,14434.0,383
61696,0.422,0.603,9445.0,204
61697,0.31,0.526,534.0,19
61698,0.332,0.5,545.0,22
61699,0.12,0.214,186.0,14
61700,0.01,0.0,0.0,4
61701,-0.024,0.0,0.0,6
61702,-0.0,0.0,0.0,6
61703,0.209,0.267,196.0,15
61704,0.141,0.1,95.0,20
61705,0.089,0.071,689.0,126
61706,0.274,0.364,145.0,11
61707,0.087,0.045,118.0,44
61708,0.122,0.065,144.0,31
61709,0.198,0.114,244.0,35
61710,0.302,0.317,1038.0,41
61711,0.13,0.1,299.0,40
61712,0.176,0.233,742.0,43
61713,0.082,0.0,0.0,37
61714,0.152,0.129,293.0,31
61715,0.428,0.45,10928.0,280
61716,0.091,0.0,0.0,3
61717,0.448,0.487,53912.0,1211
61718,0.783,0.844,41387.0,563
61719,0.404,0.654,981.0,26
61720,0.54,0.8,462.0,15
61721,0.468,0.667,1022.0,27
61722,0.652,0.818,1506.0,33
61723,0.051,0.0,0.0,4
61724,0.057,0.0,0.0,3
61725,0.101,0.02,1175.0,661
61726,0.022,0.0,0.0,33
61727,0.082,0.022,67.0,46
61728,0.056,0.118,90.0,17
61729,0.232,0.167,99.0,12
61730,0.018,0.0,0.0,10
61731,0.208,0.187,3410.0,235
61732,0.212,0.222,216.0,18
61733,0.095,0.0,0.0,2
61734,0.058,0.037,2238.0,683
61735,0.11,0.031,2006.0,720
61736,0.048,0.0,0.0,79
61737,0.09,0.013,73.0,77
61738,0.205,0.214,324.0,28
61739,0.13,0.079,2172.0,318
61740,0.162,0.083,50.0,12
61741,0.122,0.086,424.0,70
61742,0.057,0.0,0.0,18
61743,0.047,0.0,0.0,17
61744,0.058,0.0,0.0,17
61745,0.076,0.0,0.0,16
61746,0.065,0.0,0.0,16
61747,0.063,0.0,0.0,17
61748,0.062,0.0,0.0,18
61749,0.077,0.0,0.0,17
61750,0.066,0.0,0.0,17
61751,0.048,0.0,0.0,17
61752,0.054,0.0,0.0,18
61753,0.051,0.0,0.0,17
61754,0.062,0.0,0.0,17
61755,0.11,0.0,0.0,15
61756,0.112,0.0,0.0,17
61757,0.127,0.0,0.0,15
61758,0.118,0.0,0.0,17
61759,0.105,0.0,0.0,17
61760,0.127,0.0,0.0,17
61761,0.149,0.0,0.0,15
61762,0.1,0.0,0.0,16
61763,0.101,0.0,0.0,16
61764,0.08,0.0,0.0,18
61765,0.077,0.0,0.0,17
61766,0.111,0.0,0.0,16
61767,0.102,0.0,0.0,15
61768,0.094,0.0,0.0,16
61769,0.096,0.0,0.0,15
61770,0.107,0.0,0.0,15
61771,0.119,0.0,0.0,15
61772,0.077,0.0,0.0,16
61773,0.068,0.0,0.0,15
61774,0.082,0.0,0.0,14
61775,0.075,0.0,0.0,14
61776,0.108,0.0,0.0,17
61777,0.104,0.0,0.0,16
61778,0.125,0.0,0.0,17
61779,0.112,0.0,0.0,16
61780,0.118,0.0,0.0,16
61781,0.126,0.0,0.0,18
61782,0.111,0.0,0.0,14
61783,0.108,0.0,0.0,16
61784,0.114,0.0,0.0,17
61785,0.091,0.0,0.0,16
61786,0.091,0.0,0.0,17
61787,0.058,0.0,0.0,17
61788,0.054,0.0,0.0,13
61789,0.057,0.0,0.0,12
61790,0.078,0.0,0.0,17
61791,0.075,0.0,0.0,12
61792,0.055,0.0,0.0,16
61793,0.067,0.0,0.0,12
61794,0.06,0.0,0.0,15
61795,0.078,0.0,0.0,15
61796,0.066,0.0,0.0,15
61797,0.061,0.0,0.0,14
61798,0.064,0.0,0.0,14
61799,0.06,0.0,0.0,16
61800,0.061,0.0,0.0,14
61801,0.052,0.0,0.0,14
61802,0.042,0.0,0.0,15
61803,0.041,0.0,0.0,18
61804,0.052,0.0,0.0,15
61805,0.05,0.0,0.0,17
61806,0.068,0.0,0.0,14
61807,0.067,0.0,0.0,17
61808,0.059,0.0,0.0,17
61809,0.051,0.0,0.0,14
61810,0.052,0.0,0.0,16
61811,0.068,0.0,0.0,12
61812,0.057,0.0,0.0,12
61813,0.052,0.0,0.0,14
61814,0.052,0.0,0.0,16
61815,0.057,0.0,0.0,15
61816,0.048,0.0,0.0,17
61817,0.029,0.0,0.0,17
61818,0.05,0.0,0.0,17
61819,0.032,0.0,0.0,15
61820,0.033,0.0,0.0,17
61821,0.078,0.0,0.0,39
61822,0.105,0.0,0.0,21
61823,0.112,0.0,0.0,15
61824,0.121,0.0,0.0,45
61825,0.118,0.0,0.0,76
61826,0.071,0.0,0.0,34
61827,0.1,0.0,0.0,20
61828,0.046,0.0,0.0,16
61829,0.048,0.0,0.0,16
61830,0.107,0.0,0.0,422
61831,0.104,0.0,0.0,2
61832,0.072,0.0,0.0,4
61833,0.044,0.0,0.0,4
61834,0.091,0.0,0.0,2
61835,0.109,0.0,0.0,4
61836,0.096,0.0,0.0,18
61837,0.114,0.0,0.0,13
61838,0.093,0.0,0.0,13
61839,0.068,0.0,0.0,480
61840,0.077,0.0,0.0,16
61841,0.089,0.0,0.0,15
61842,0.081,0.0,0.0,16
61843,0.083,0.0,0.0,16
61844,0.094,0.0,0.0,33
61845,0.081,0.0,0.0,17
61846,0.076,0.0,0.0,16
61847,0.099,0.0,0.0,16
61848,0.131,0.0,0.0,16
61849,0.078,0.086,171.0,35
61850,0.032,0.0,0.0,15
61851,0.52,0.613,3376.0,75
61852,0.167,0.125,47.0,8
61853,0.07,0.0,0.0,53
61854,0.21,0.091,44.0,11
61855,0.027,0.0,0.0,7
61856,-0.008,0.0,0.0,8
61857,0.381,0.5,20.0,2
61858,0.346,0.5,22.0,4
61859,0.187,0.0,0.0,1
61860,0.088,0.083,39.0,12
61861,0.142,0.222,75.0,9
61862,0.186,0.364,121.0,11
61863,0.171,0.4,51.0,5
61864,0.774,0.894,2761.0,47
61865,0.049,0.0,0.0,12
61866,0.129,0.0,0.0,11
61867,0.065,0.0,0.0,4
61868,0.125,0.111,2110.0,225
61869,0.144,0.211,219.0,19
61870,0.1,0.133,99.0,15
61871,-0.019,0.0,0.0,14
61872,0.092,0.111,57.0,9
61873,-0.058,0.0,0.0,5
61874,0.134,0.125,100.0,16
61875,0.248,0.385,227.0,13
61876,0.151,0.25,134.0,12
61877,0.276,0.429,153.0,7
61878,0.248,0.333,258.0,18
61879,0.053,0.0,0.0,5
61880,0.003,0.0,0.0,4
61881,0.167,0.25,151.0,12
61882,0.211,0.273,107.0,11
61883,0.13,0.091,38.0,11
61884,0.181,0.174,217.0,23
61885,-0.04,0.0,0.0,4
61886,-0.063,0.0,0.0,4
61887,0.009,0.0,0.0,8
61888,-0.064,0.0,0.0,3
61889,-0.067,0.0,0.0,5
61890,0.403,0.583,282.0,12
61891,0.176,0.167,70.0,12
61892,-0.001,0.0,0.0,11
61893,-0.039,0.0,0.0,11
61894,0.034,0.0,0.0,12
61895,0.008,0.0,0.0,10
61896,-0.012,0.0,0.0,2
61897,-0.045,0.0,0.0,12
61898,-0.044,0.0,0.0,9
61899,-0.044,0.0,0.0,8
61900,-0.023,0.0,0.0,10
61901,0.081,0.059,53.0,17
61902,0.069,0.0,0.0,1
61903,0.329,0.5,15.0,4
61904,0.273,0.333,170.0,12
61905,-0.028,0.0,0.0,7
61906,0.009,0.0,0.0,8
61907,0.065,0.0,0.0,17
61908,-0.042,0.0,0.0,4
61909,0.042,0.0,0.0,46
61910,-0.007,0.0,0.0,9
61911,0.112,0.151,548.0,53
61912,0.071,0.032,55.0,31
61913,0.106,0.048,53.0,21
61914,0.135,0.043,1486.0,399
61915,0.405,0.583,1884.0,48
61916,0.478,0.543,4323.0,116
61917,0.229,0.25,178.0,12
61918,0.529,0.857,514.0,14
61919,0.256,0.244,100.0,41
61920,0.089,0.0,0.0,13
61921,0.11,0.188,169.0,16
61922,0.023,0.0,0.0,12
61923,0.63,0.744,7391.0,133
61924,0.411,0.579,8168.0,178
61925,0.153,0.089,583.0,90
61926,0.23,0.262,2570.0,126
61927,0.102,0.0,0.0,31
61928,0.082,0.0,0.0,53
61929,0.102,0.036,61.0,28
61930,0.016,0.026,65.0,38
61931,0.109,0.125,33.0,8
61932,0.096,0.0,0.0,15
61933,0.071,0.0,0.0,16
61934,0.046,0.0,0.0,17
61935,0.035,0.0,0.0,17
61936,0.052,0.0,0.0,16
61937,0.05,0.0,0.0,14
61938,0.055,0.0,0.0,11
61939,0.066,0.0,0.0,3
61940,0.053,0.0,0.0,16
61941,-0.004,0.0,0.0,18
61942,0.308,0.562,439.0,16
61943,0.141,0.118,92.0,17
61944,-0.009,0.0,0.0,15
61945,0.026,0.0,0.0,17
61946,0.104,0.0,0.0,3
61947,0.092,0.0,0.0,11
61948,0.048,0.03,1945.0,706
61949,-0.014,0.0,0.0,12
61950,0.028,0.0,0.0,18
61951,0.022,0.0,0.0,19
61952,0.065,0.0,0.0,78
61953,0.159,0.108,608.0,74
61954,0.08,0.014,74.0,73
61955,0.072,0.0,0.0,70
61956,0.069,0.013,74.0,76
61957,0.096,0.107,604.0,75
61958,0.15,0.12,725.0,83
61959,0.071,0.0,0.0,71
61960,0.096,0.028,153.0,72
61961,0.34,0.441,2213.0,68
61962,0.113,0.032,149.0,63
61963,0.118,0.056,291.0,71
61964,0.144,0.059,295.0,68
61965,0.068,0.0,0.0,69
61966,0.053,0.0,0.0,70
61967,0.105,0.014,70.0,71
61968,0.043,0.0,0.0,635
61969,0.043,0.0,0.0,71
61970,0.057,0.0,0.0,68
61971,0.084,0.0,0.0,68
61972,0.038,0.0,0.0,70
61973,0.546,0.725,3655.0,69
61974,0.077,0.014,75.0,73
61975,0.068,0.0,0.0,72
61976,0.074,0.0,0.0,70
61977,0.09,0.014,75.0,72
61978,0.227,0.25,1364.0,72
61979,0.059,0.0,0.0,79
61980,0.093,0.0,0.0,76
61981,0.114,0.056,129.0,36
61982,0.061,0.0,0.0,253
61983,0.067,0.0,0.0,38
61984,0.057,0.0,0.0,78
61985,0.076,0.0,0.0,190
61986,0.092,0.0,0.0,404
61987,0.059,0.0,0.0,1185
61988,0.096,0.0,0.0,137
61989,0.074,0.001,90.0,724
61990,0.051,0.0,0.0,70
61991,0.08,0.0,0.0,182
61992,0.078,0.0,0.0,98
61993,0.058,0.0,0.0,99
61994,0.05,0.0,0.0,99
61995,0.052,0.0,0.0,69
61996,0.056,0.0,0.0,126
61997,0.059,0.0,0.0,244
61998,0.091,0.0,0.0,314
61999,0.271,0.373,2242.0,83
62000,0.128,0.068,441.0,88
62001,0.095,0.0,0.0,89
62002,0.092,0.0,0.0,87
62003,0.081,0.0,0.0,87
62004,0.058,0.0,0.0,10
62005,0.034,0.0,0.0,15
62006,0.001,0.0,0.0,17
62007,0.036,0.0,0.0,17
62008,0.029,0.0,0.0,17
62009,0.058,0.0,0.0,17
62010,0.437,0.579,520.0,19
62011,0.037,0.0,0.0,18
62012,0.066,0.062,48.0,16
62013,0.088,0.0,0.0,18
62014,0.089,0.062,47.0,16
62015,0.111,0.067,50.0,15
62016,0.094,0.056,42.0,18
62017,0.333,0.688,528.0,16
62018,0.028,0.059,48.0,17
62019,0.113,0.059,46.0,17
62020,0.094,0.0,0.0,16
62021,0.108,0.0,0.0,17
62022,0.141,0.062,49.0,16
62023,0.048,0.067,52.0,15
62024,0.073,0.0,0.0,17
62025,-0.005,0.0,0.0,15
62026,0.047,0.059,46.0,17
62027,0.173,0.111,87.0,18
62028,0.161,0.059,44.0,17
62029,0.251,0.267,200.0,15
62030,0.138,0.071,54.0,14
62031,0.342,0.5,20.0,4
62032,0.222,0.25,131.0,12
62033,0.032,0.0,0.0,18
62034,0.021,0.0,0.0,17
62035,0.035,0.0,0.0,18
62036,0.054,0.0,0.0,17
62037,0.032,0.0,0.0,16
62038,0.02,0.0,0.0,16
62039,0.03,0.0,0.0,18
62040,0.058,0.0,0.0,18
62041,0.049,0.0,0.0,16
62042,0.276,0.304,376.0,23
62043,0.56,0.81,960.0,21
62044,0.022,0.0,0.0,130
62045,0.044,0.0,0.0,33
62046,0.042,0.0,0.0,33
62047,0.034,0.0,0.0,31
62048,0.142,0.152,303.0,33
62049,0.048,0.0,0.0,16
62050,0.044,0.0,0.0,19
62051,0.19,0.105,95.0,19
62052,0.172,0.053,47.0,19
62053,0.086,0.143,91.0,14
62054,0.04,0.0,0.0,8
62055,0.195,0.164,2483.0,195
62056,0.102,0.122,323.0,41
62057,0.085,0.0,0.0,18
62058,0.175,0.087,111.0,23
62059,0.086,0.0,0.0,17
62060,0.032,0.0,0.0,16
62061,-0.009,0.0,0.0,16
62062,0.122,0.022,152.0,89
62063,0.09,0.008,75.0,126
62064,0.43,0.541,4521.0,111
62065,0.1,0.0,0.0,75
62066,0.097,0.0,0.0,74
62067,0.096,0.02,877.0,505
62068,0.072,0.003,661.0,2511
62069,0.16,0.046,1001.0,260
62070,0.088,0.0,0.0,15
62071,0.091,0.0,0.0,17
62072,0.095,0.0,0.0,16
62073,0.082,0.0,0.0,15
62074,0.083,0.0,0.0,15
62075,0.111,0.0,0.0,15
62076,0.056,0.0,0.0,16
62077,0.07,0.0,0.0,15
62078,0.119,0.0,0.0,14
62079,0.124,0.009,73.0,113
62080,0.081,0.0,0.0,65
62081,0.087,0.0,0.0,63
62082,0.63,0.823,4557.0,79
62083,0.086,0.167,49.0,6
62084,0.292,0.326,3579.0,144
62085,0.151,0.211,212.0,19
62086,0.232,0.231,138.0,13
62087,0.141,0.2,100.0,10
62088,0.065,0.056,47.0,18
62089,0.09,0.0,0.0,170
62090,0.09,0.0,0.0,219
62091,0.071,0.0,0.0,58
62092,0.078,0.0,0.0,122
62093,0.123,0.038,287.0,106
62094,0.061,0.0,0.0,193
62095,0.356,0.522,1545.0,46
62096,0.12,0.043,1431.0,423
62097,0.057,0.0,0.0,57
62098,0.209,0.168,1228.0,95
62099,0.309,0.458,605.0,24
62100,0.32,0.407,6055.0,182
62101,0.271,0.289,845.0,45
62102,0.423,0.591,2783.0,66
62103,0.22,0.231,113.0,13
62104,0.06,0.0,0.0,11
62105,-0.023,0.0,0.0,8
62106,0.001,0.0,0.0,11
62107,0.194,0.239,1202.0,67
62108,0.235,0.297,698.0,37
62109,0.485,0.566,2060.0,53
62110,0.433,0.542,4764.0,118
62111,0.5,0.706,1494.0,34
62112,0.1,0.2,51.0,5
62113,0.102,0.083,50.0,12
62114,-0.022,0.0,0.0,12
62115,0.065,0.0,0.0,103
62116,0.053,0.0,0.0,71
62117,0.059,0.0,0.0,70
62118,0.124,0.111,246.0,36
62119,0.253,0.368,361.0,19
62120,0.212,0.4,404.0,20
62121,0.058,0.0,0.0,13
62122,0.011,0.0,0.0,11
62123,0.187,0.0,0.0,14
62124,0.197,0.143,96.0,14
62125,0.102,0.0,0.0,80
62126,0.119,0.0,0.0,19
62127,0.143,0.0,0.0,22
62128,0.107,0.0,0.0,16
62129,0.112,0.061,582.0,131
62130,0.136,0.081,1281.0,198
62131,0.106,0.143,84.0,14
62132,0.096,0.0,0.0,12
62133,0.071,0.0,0.0,469
62134,0.07,0.0,0.0,254
62135,0.056,0.0,0.0,217
62136,0.062,0.0,0.0,105
62137,0.089,0.0,0.0,52
62138,0.101,0.0,0.0,55
62139,0.091,0.0,0.0,272
62140,0.087,0.0,0.0,462
62141,0.149,0.102,2707.0,322
62142,0.28,0.288,8118.0,330
62143,0.083,0.0,0.0,15
62144,0.143,0.118,127.0,17
62145,0.163,0.2,239.0,20
62146,0.112,0.043,394.0,116
62147,0.097,0.033,673.0,239
62148,0.216,0.136,170.0,22
62149,0.45,0.583,230.0,12
62150,0.076,0.08,114.0,25
62151,0.084,0.071,815.0,141
62152,0.18,0.125,31.0,8
62153,0.186,0.071,104.0,28
62154,0.145,0.078,736.0,128
62155,0.144,0.0,0.0,11
62156,0.141,0.0,0.0,7
62157,0.459,0.573,4023.0,103
62158,0.368,0.486,3526.0,107
62159,0.033,0.0,0.0,9
62160,0.023,0.0,0.0,10
62161,0.037,0.0,0.0,11
62162,0.053,0.0,0.0,10
62163,0.043,0.0,0.0,9
62164,0.066,0.0,0.0,11
62165,0.076,0.0,0.0,9
62166,0.031,0.0,0.0,12
62167,0.051,0.0,0.0,9
62168,0.087,0.0,0.0,12
62169,0.117,0.0,0.0,9
62170,0.085,0.0,0.0,10
62171,0.024,0.0,0.0,10
62172,0.061,0.0,0.0,10
62173,0.019,0.0,0.0,9
62174,0.029,0.0,0.0,13
62175,0.13,0.0,0.0,12
62176,0.091,0.0,0.0,6
62177,0.168,0.071,43.0,14
62178,0.069,0.0,0.0,3
62179,0.077,0.0,0.0,13
62180,0.137,0.061,4914.0,909
62181,0.094,0.0,0.0,15
62182,0.037,0.0,0.0,70
62183,0.955,1.0,721.0,15
62184,0.683,0.941,642.0,17
62185,0.739,1.0,1028.0,20
62186,0.999,1.0,4137.0,62
62187,0.995,1.0,1268.0,20
62188,0.625,0.607,783.0,28
62189,0.657,0.759,22600.0,349
62190,0.237,0.312,237.0,16
62191,0.808,1.0,357.0,12
62192,0.023,0.0,0.0,4
62193,0.197,0.105,252.0,38
62194,0.117,0.018,414.0,271
62195,0.131,0.033,217.0,90
62196,0.114,0.034,816.0,296
62197,0.06,0.0,0.0,17
62198,0.052,0.0,0.0,15
62199,0.0,0.0,0.0,16
62200,0.1,0.0,0.0,17
62201,0.081,0.0,0.0,24
62202,0.164,0.067,49.0,15
62203,0.079,0.0,0.0,30
62204,0.088,0.0,0.0,16
62205,0.175,0.0,0.0,18
62206,0.123,0.0,0.0,16
62207,0.093,0.0,0.0,18
62208,0.158,0.111,83.0,18
62209,0.074,0.0,0.0,14
62210,0.059,0.062,47.0,16
62211,0.093,0.0,0.0,16
62212,0.296,0.444,333.0,18
62213,0.197,0.267,200.0,15
62214,0.056,0.0,0.0,18
62215,0.025,0.0,0.0,17
62216,-0.002,0.0,0.0,15
62217,0.062,0.0,0.0,17
62218,0.075,0.0,0.0,15
62219,0.071,0.0,0.0,14
62220,0.11,0.0,0.0,15
62221,0.181,0.25,188.0,16
62222,0.126,0.0,0.0,15
62223,0.126,0.0,0.0,16
62224,0.051,0.0,0.0,16
62225,0.101,0.0,0.0,15
62226,0.083,0.059,44.0,17
62227,0.141,0.125,94.0,16
62228,0.144,0.143,107.0,14
62229,0.355,0.5,412.0,18
62230,0.107,0.0,0.0,19
62231,0.102,0.0,0.0,24
62232,0.07,0.0,0.0,14
62233,0.03,0.0,0.0,19
62234,0.115,0.0,0.0,18
62235,0.079,0.0,0.0,17
62236,0.06,0.0,0.0,16
62237,0.112,0.059,44.0,17
62238,0.094,0.0,0.0,16
62239,0.11,0.014,63.0,72
62240,0.103,0.0,0.0,15
62241,0.13,0.0,0.0,18
62242,0.083,0.0,0.0,16
62243,0.079,0.0,0.0,17
62244,0.059,0.0,0.0,18
62245,0.018,0.0,0.0,18
62246,0.077,0.0,0.0,6
62247,0.083,0.0,0.0,6
62248,0.13,0.0,0.0,18
62249,0.077,0.0,0.0,14
62250,0.082,0.0,0.0,16
62251,0.23,0.312,230.0,16
62252,0.088,0.0,0.0,41
62253,0.103,0.067,50.0,15
62254,0.142,0.0,0.0,4
62255,0.132,0.029,57.0,35
62256,0.149,0.125,101.0,16
62257,0.074,0.0,0.0,39
62258,0.042,0.0,0.0,14
62259,0.118,0.067,45.0,15
62260,0.005,0.0,0.0,14
62261,0.022,0.0,0.0,4
62262,0.209,0.162,369.0,37
62263,0.088,0.0,0.0,18
62264,0.069,0.0,0.0,18
62265,0.071,0.0,0.0,15
62266,0.069,0.0,0.0,8
62267,0.52,0.812,609.0,16
62268,0.28,0.4,300.0,15
62269,0.083,0.0,0.0,16
62270,0.115,0.0,0.0,18
62271,0.077,0.0,0.0,16
62272,0.154,0.0,0.0,15
62273,0.109,0.0,0.0,15
62274,0.057,0.0,0.0,12
62275,0.043,0.0,0.0,18
62276,0.068,0.0,0.0,15
62277,0.091,0.0,0.0,13
62278,0.192,0.056,48.0,18
62279,0.197,0.312,230.0,16
62280,0.102,0.0,0.0,16
62281,0.13,0.0,0.0,17
62282,0.084,0.0,0.0,16
62283,0.123,0.0,0.0,17
62284,0.205,0.118,94.0,17
62285,0.135,0.071,56.0,14
62286,0.213,0.125,44.0,8
62287,0.169,0.0,0.0,2
62288,0.441,0.714,158.0,7
62289,0.097,0.0,0.0,14
62290,0.977,1.0,1219.0,22
62291,0.93,1.0,474.0,12
62292,0.206,0.211,168.0,19
62293,0.082,0.028,146.0,71
62294,0.836,0.87,917.0,23
62295,0.103,0.0,0.0,13
62296,0.18,0.059,43.0,17
62297,0.119,0.0,0.0,17
62298,0.125,0.0,0.0,14
62299,0.077,0.0,0.0,3
62300,0.104,0.0,0.0,23
62301,0.105,0.056,37.0,18
62302,0.205,0.267,176.0,15
62303,0.115,0.118,78.0,17
62304,0.113,0.0,0.0,93
62305,0.523,0.837,2683.0,49
62306,0.227,0.226,2186.0,124
62307,0.122,0.0,0.0,14
62308,0.151,0.25,158.0,12
62309,0.118,0.0,0.0,16
62310,-0.004,0.0,0.0,19
62311,0.032,0.0,0.0,14
62312,0.044,0.0,0.0,14
62313,0.071,0.0,0.0,14
62314,0.059,0.0,0.0,4
62315,0.993,1.0,478.0,13
62316,0.982,1.0,291.0,9
62317,0.957,1.0,477.0,11
62318,0.912,1.0,214.0,8
62319,0.989,1.0,5907.0,86
62320,0.21,0.2,164.0,15
62321,0.162,0.125,258.0,32
62322,0.155,0.08,884.0,138
62323,0.133,0.028,744.0,317
62324,0.535,0.595,1752.0,42
62325,0.271,0.4,766.0,30
62326,0.812,0.9,18648.0,250
