PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P09868,C06,secondary main sewer,branch,200,62.9,0.75,0.118,0.214,1.508,1.4,below Mara's slope
P09869,C06,secondary main sewer,branch,200,59.7,1.2,0.115,0.249,1.524,1.3,below Mara's slope
P09870,C121,secondary main sewer,branch,200,1430.9,0.5,0.0,0.0,,0.0,no flow in 2030
P09871,C286,secondary main sewer,branch,200,29.9,1.7,0.0,0.0,,0.0,no flow in 2030
P09872,C06,secondary main sewer,branch,200,395.4,0.5,0.078,0.162,1.823,0.7,below Mara's slope
P09873,C17,secondary main sewer,branch,200,30.6,1.6,0.075,0.238,1.86,0.6,below Mara's slope
P09874,C06,secondary main sewer,branch,200,229.6,0.5,0.0,0.0,,0.0,no flow in 2030
P09875,C147,secondary main sewer,branch,200,51.0,2.55,0.033,0.208,2.726,0.1,below Mara's slope
P09876,C06,secondary main sewer,branch,200,187.8,0.5,0.065,0.152,1.99,0.4,below Mara's slope
P09877,C22,secondary main sewer,branch,200,92.5,0.5,0.029,0.115,2.887,0.1,below Mara's slope
P09878,C17,secondary main sewer,branch,200,71.0,0.5,0.092,0.172,1.69,0.8,below Mara's slope
P09879,C06,secondary main sewer,branch,200,269.0,0.5,0.144,0.199,1.375,1.8,below Mara's slope
P09880,C06,secondary main sewer,branch,200,80.5,0.5,0.1,0.176,1.629,0.9,below Mara's slope
P09881,C22,secondary main sewer,branch,200,144.6,0.5,0.053,0.142,2.185,0.2,below Mara's slope
P09882,C274,secondary main sewer,branch,200,203.4,0.5,0.0,0.0,,0.0,no flow in 2030
P09883,C17,secondary main sewer,branch,200,59.0,0.5,0.127,0.191,1.459,1.5,below Mara's slope
P09884,C22,secondary main sewer,branch,200,65.9,0.5,0.023,0.106,3.232,0.0,below Mara's slope
P09885,C22,secondary main sewer,branch,200,144.9,0.5,0.04,0.129,2.482,0.1,below Mara's slope
P09886,C17,secondary main sewer,branch,200,87.8,2.1,0.048,0.223,2.288,0.2,below Mara's slope
P09887,C22,secondary main sewer,branch,200,159.5,0.5,0.016,0.095,3.735,0.0,below Mara's slope
P09888,C17,secondary main sewer,branch,200,113.1,0.5,0.056,0.145,2.131,0.3,below Mara's slope
P09889,C38,secondary main sewer,branch,200,96.2,0.5,0.082,0.165,1.779,0.7,below Mara's slope
P09890,C22,secondary main sewer,branch,200,142.3,0.5,0.032,0.119,2.77,0.1,below Mara's slope
P09891,C06,secondary main sewer,branch,200,272.1,0.75,0.187,0.249,1.22,2.9,below Mara's slope
P09892,C22,secondary main sewer,branch,200,159.9,0.5,0.017,0.096,3.653,0.0,below Mara's slope
P09893,C22,secondary main sewer,branch,200,64.6,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P09894,C17,secondary main sewer,branch,200,38.2,0.75,0.0,0.0,,0.0,no flow in 2030
P09895,C242,secondary main sewer,branch,200,63.8,0.65,0.0,0.0,,0.0,no flow in 2030
P09896,C22,secondary main sewer,branch,200,77.4,0.5,0.032,0.119,2.77,0.1,below Mara's slope
P09897,C06,secondary main sewer,branch,200,302.0,0.55,0.0,0.0,,0.0,no flow in 2030
P09898,C22,secondary main sewer,branch,200,75.4,0.5,0.032,0.119,2.77,0.1,below Mara's slope
P09899,C22,secondary main sewer,branch,200,63.0,0.5,0.023,0.106,3.212,0.0,below Mara's slope
P09900,C06,secondary main sewer,branch,200,418.4,0.5,0.078,0.162,1.828,0.6,below Mara's slope
P09901,C22,secondary main sewer,branch,200,65.0,0.5,0.004,0.058,6.87,0.0,below Mara's slope
P09902,C06,secondary main sewer,branch,200,553.1,0.5,0.0,0.0,,0.0,no flow in 2030
P09903,C22,secondary main sewer,branch,200,78.6,0.5,0.036,0.125,2.601,0.1,below Mara's slope
P09904,C22,secondary main sewer,branch,200,63.5,0.5,0.005,0.06,6.653,0.0,below Mara's slope
P09905,C22,secondary main sewer,branch,200,89.5,0.5,0.005,0.06,6.653,0.0,below Mara's slope
P09906,C06,secondary main sewer,branch,200,15.5,0.5,0.0,0.0,,0.0,no flow in 2030
P09908,C38,secondary main sewer,branch,200,113.8,0.5,0.05,0.14,2.233,0.2,below Mara's slope
P09909,C22,secondary main sewer,branch,200,159.5,0.5,0.007,0.07,5.47,0.0,below Mara's slope
P09910,C57,secondary main sewer,branch,200,74.4,2.8,0.028,0.204,2.926,0.1,below Mara's slope
P09913,C22,secondary main sewer,branch,200,158.8,0.5,0.005,0.059,6.704,0.0,below Mara's slope
P09914,C282,secondary main sewer,branch,200,168.2,0.85,0.07,0.188,1.916,0.4,below Mara's slope
P09915,C59,secondary main sewer,branch,200,59.3,0.5,0.057,0.146,2.102,0.3,below Mara's slope
P09916,C10,secondary main sewer,branch,200,453.3,0.5,0.02,0.102,3.413,0.0,below Mara's slope
P09917,C22,secondary main sewer,branch,200,62.5,0.5,0.003,0.05,8.138,0.0,below Mara's slope
P09918,C59,secondary main sewer,branch,200,50.3,0.5,0.039,0.129,2.499,0.1,below Mara's slope
P09919,C06,secondary main sewer,branch,200,113.7,0.5,0.112,0.183,1.543,1.2,below Mara's slope
P09920,C57,secondary main sewer,branch,200,1385.7,0.55,0.103,0.184,1.603,1.0,below Mara's slope
P09921,C22,secondary main sewer,branch,200,236.1,0.5,0.052,0.142,2.196,0.2,below Mara's slope
P09922,C22,secondary main sewer,branch,200,68.0,0.5,0.002,0.045,9.392,0.0,below Mara's slope
P09923,C38,secondary main sewer,branch,200,64.0,0.5,0.082,0.165,1.78,0.7,below Mara's slope
P09926,C22,secondary main sewer,branch,200,50.0,3.75,0.015,0.181,3.852,0.0,below Mara's slope
P09927,C38,secondary main sewer,branch,200,98.1,0.5,0.041,0.13,2.464,0.2,below Mara's slope
P09929,C06,secondary main sewer,branch,200,184.8,0.5,0.0,0.0,,0.0,no flow in 2030
P09930,C22,secondary main sewer,branch,200,44.5,9.6,0.0,0.0,,0.0,no flow in 2030
P09931,C06,secondary main sewer,branch,200,242.1,0.5,0.086,0.168,1.74,0.6,below Mara's slope
P09932,C06,secondary main sewer,branch,200,182.5,0.5,0.08,0.164,1.803,0.5,below Mara's slope
P09933,C38,secondary main sewer,branch,200,107.4,0.5,0.127,0.191,1.456,1.5,below Mara's slope
P09934,C38,secondary main sewer,branch,200,59.4,0.5,0.093,0.172,1.679,0.8,below Mara's slope
P09935,C02,secondary main sewer,branch,200,151.1,0.5,0.005,0.06,6.605,0.0,below Mara's slope
P09936,C06,secondary main sewer,branch,200,142.6,0.5,0.171,0.211,1.27,2.4,below Mara's slope
P09937,C06,secondary main sewer,branch,200,53.7,0.75,0.007,0.079,5.562,0.0,below Mara's slope
P09938,C06,secondary main sewer,branch,200,106.3,0.5,0.09,0.17,1.709,0.8,below Mara's slope
P09939,C02,secondary main sewer,branch,200,65.1,0.5,0.003,0.05,8.138,0.0,below Mara's slope
P09940,C06,secondary main sewer,branch,200,429.8,0.5,0.081,0.164,1.798,0.7,below Mara's slope
P09941,C02,secondary main sewer,branch,200,143.2,0.7,0.007,0.076,5.642,0.0,below Mara's slope
P09942,C38,secondary main sewer,branch,200,54.3,0.5,0.053,0.142,2.187,0.2,below Mara's slope
P09943,C02,secondary main sewer,branch,200,71.7,0.8,0.004,0.067,6.994,0.0,below Mara's slope
P09944,C02,secondary main sewer,branch,200,82.7,1.5,0.005,0.088,6.426,0.0,below Mara's slope
P09945,C02,secondary main sewer,branch,200,75.0,0.5,0.005,0.062,6.346,0.0,below Mara's slope
P09946,C32,secondary main sewer,branch,200,69.2,0.5,0.016,0.094,3.767,0.0,below Mara's slope
P09947,C06,secondary main sewer,branch,200,58.2,0.5,0.0,0.0,,0.0,no flow in 2030
P09948,C38,secondary main sewer,branch,200,103.0,0.5,0.157,0.205,1.321,2.1,below Mara's slope
P09949,C02,secondary main sewer,branch,200,236.6,0.5,0.009,0.076,4.955,0.0,below Mara's slope
P09950,C06,secondary main sewer,branch,200,96.7,0.5,0.029,0.115,2.899,0.1,below Mara's slope
P09951,C32,secondary main sewer,branch,200,63.2,0.5,0.016,0.094,3.767,0.0,below Mara's slope
P09952,C02,secondary main sewer,branch,200,75.5,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P09953,C02,secondary main sewer,branch,200,66.2,0.7,0.004,0.064,6.994,0.0,below Mara's slope
P09954,C02,secondary main sewer,branch,200,62.9,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P09955,C38,secondary main sewer,branch,200,395.9,0.5,0.202,0.222,1.178,1.2,below Mara's slope
P09956,C38,secondary main sewer,branch,200,106.4,0.5,0.084,0.166,1.764,0.6,below Mara's slope
P09957,C06,secondary main sewer,branch,200,66.7,1.2,0.043,0.179,2.394,0.2,below Mara's slope
P09958,C48,secondary main sewer,branch,200,380.9,0.5,0.109,0.182,1.563,0.9,below Mara's slope
P09959,C02,secondary main sewer,branch,200,64.1,0.5,0.002,0.043,9.732,0.0,below Mara's slope
P09960,C286,secondary main sewer,branch,200,69.9,0.95,0.0,0.0,,0.0,no flow in 2030
P09961,C02,secondary main sewer,branch,200,94.2,0.65,0.0,0.0,,0.0,no flow in 2030
P09962,C02,secondary main sewer,branch,200,76.6,1.25,0.019,0.136,3.472,0.0,below Mara's slope
P09963,C06,secondary main sewer,branch,200,99.8,0.5,0.041,0.13,2.459,0.2,below Mara's slope
P09964,C02,secondary main sewer,branch,200,60.7,0.5,0.002,0.043,9.732,0.0,below Mara's slope
P09965,C02,secondary main sewer,branch,200,63.4,0.85,0.004,0.068,7.06,0.0,below Mara's slope
P09967,C06,secondary main sewer,branch,200,65.4,0.55,0.038,0.131,2.543,0.1,below Mara's slope
P09968,C06,secondary main sewer,branch,200,63.3,0.5,0.076,0.161,1.843,0.6,below Mara's slope
P09969,C06,secondary main sewer,branch,200,150.8,0.5,0.057,0.146,2.109,0.3,below Mara's slope
P09970,C48,secondary main sewer,branch,200,450.4,0.5,0.109,0.182,1.564,0.9,below Mara's slope
P09971,C06,secondary main sewer,branch,200,74.4,0.5,0.051,0.14,2.227,0.2,below Mara's slope
P09972,C38,secondary main sewer,branch,200,58.2,0.5,0.064,0.152,1.996,0.4,below Mara's slope
P09973,C02,secondary main sewer,branch,200,66.1,0.95,0.017,0.12,3.641,0.0,below Mara's slope
P09974,C32,secondary main sewer,branch,200,189.6,0.5,0.045,0.135,2.342,0.2,below Mara's slope
P09975,C48,secondary main sewer,branch,200,109.8,1.2,0.054,0.193,2.153,0.3,below Mara's slope
P09976,C06,secondary main sewer,branch,200,98.8,0.5,0.104,0.179,1.6,1.0,below Mara's slope
P09977,C06,secondary main sewer,branch,200,458.3,0.55,0.2,0.229,1.183,3.0,below Mara's slope
P09978,C10,secondary main sewer,branch,200,112.1,0.5,0.0,0.0,,0.0,no flow in 2030
P09979,C152,secondary main sewer,branch,200,61.3,2.95,0.0,0.0,,0.0,no flow in 2030
P09980,C32,secondary main sewer,branch,200,68.5,0.5,0.04,0.129,2.488,0.1,below Mara's slope
P09981,C32,secondary main sewer,branch,200,77.8,0.5,0.029,0.115,2.898,0.1,below Mara's slope
P09982,C06,secondary main sewer,branch,200,187.3,0.6,0.085,0.178,1.75,0.6,below Mara's slope
P09983,C06,secondary main sewer,branch,200,136.8,0.5,0.092,0.172,1.687,0.7,below Mara's slope
P09984,C02,secondary main sewer,branch,200,62.6,0.75,0.004,0.066,6.994,0.0,below Mara's slope
P09985,C02,secondary main sewer,branch,200,78.0,1.45,0.017,0.138,3.641,0.0,below Mara's slope
P09986,C02,secondary main sewer,branch,200,72.9,0.5,0.017,0.096,3.658,0.0,below Mara's slope
P09987,C02,secondary main sewer,branch,200,230.0,0.5,0.015,0.093,3.846,0.0,below Mara's slope
P09988,C38,secondary main sewer,branch,200,455.5,0.5,0.191,0.219,1.207,2.7,below Mara's slope
P09989,C02,secondary main sewer,branch,200,150.4,0.8,0.024,0.128,3.112,0.1,below Mara's slope
P09990,C32,secondary main sewer,branch,200,66.3,1.25,0.032,0.163,2.746,0.1,below Mara's slope
P09991,C32,secondary main sewer,branch,200,231.5,0.5,0.072,0.158,1.892,0.4,below Mara's slope
P09992,C48,secondary main sewer,branch,200,218.4,0.5,0.074,0.159,1.869,0.5,below Mara's slope
P09993,C02,secondary main sewer,branch,200,74.8,0.9,0.005,0.072,6.704,0.0,below Mara's slope
P09994,C02,secondary main sewer,branch,200,63.3,0.7,0.005,0.069,6.346,0.0,below Mara's slope
P09995,C32,secondary main sewer,branch,200,164.1,0.5,0.044,0.134,2.375,0.2,below Mara's slope
P09996,C02,secondary main sewer,branch,200,93.8,0.5,0.01,0.078,4.774,0.0,below Mara's slope
P09997,C06,secondary main sewer,branch,200,123.8,0.55,0.0,0.0,,0.0,no flow in 2030
P09998,C32,secondary main sewer,branch,200,66.0,0.5,0.032,0.12,2.746,0.1,below Mara's slope
P10000,C02,secondary main sewer,branch,200,55.8,1.0,0.017,0.122,3.634,0.0,below Mara's slope
P10001,C02,secondary main sewer,branch,200,64.6,0.5,0.017,0.097,3.641,0.0,below Mara's slope
P10002,C32,secondary main sewer,branch,200,245.4,0.55,0.052,0.146,2.196,0.2,below Mara's slope
P10003,C02,secondary main sewer,branch,200,134.9,1.05,0.024,0.14,3.117,0.1,below Mara's slope
P10004,C02,secondary main sewer,branch,200,93.7,0.5,0.019,0.1,3.467,0.0,below Mara's slope
P10005,C06,secondary main sewer,branch,200,171.6,0.5,0.199,0.221,1.184,3.2,below Mara's slope
P10006,C02,secondary main sewer,branch,200,311.6,0.8,0.007,0.082,5.435,0.0,below Mara's slope
P10007,C02,secondary main sewer,branch,200,66.2,1.95,0.002,0.068,9.732,0.0,below Mara's slope
P10008,C32,secondary main sewer,branch,200,84.0,0.5,0.036,0.125,2.601,0.1,below Mara's slope
P10009,C02,secondary main sewer,branch,200,63.1,0.85,0.004,0.068,6.994,0.0,below Mara's slope
P10010,C06,secondary main sewer,branch,200,565.9,0.5,0.314,0.257,0.959,6.9,below Mara's slope
P10011,C06,secondary main sewer,branch,200,60.3,0.5,0.076,0.161,1.843,0.6,below Mara's slope
P10012,C32,secondary main sewer,branch,200,314.6,0.5,0.084,0.167,1.759,0.6,below Mara's slope
P10014,C02,secondary main sewer,branch,200,155.5,0.75,0.004,0.065,7.06,0.0,below Mara's slope
P10015,C02,secondary main sewer,branch,200,72.2,0.5,0.021,0.104,3.312,0.1,below Mara's slope
P10016,C02,secondary main sewer,branch,200,59.2,0.5,0.015,0.092,3.901,0.0,below Mara's slope
P10017,C02,secondary main sewer,branch,200,75.0,0.6,0.005,0.063,6.704,0.0,below Mara's slope
P10018,C02,secondary main sewer,branch,200,75.0,0.5,0.005,0.062,6.346,0.0,below Mara's slope
P10019,C06,secondary main sewer,branch,200,325.1,0.5,0.212,0.226,1.15,3.7,below Mara's slope
P10020,C02,secondary main sewer,branch,200,145.6,0.8,0.007,0.083,5.401,0.0,below Mara's slope
P10021,C02,secondary main sewer,branch,200,63.6,0.5,0.02,0.101,3.446,0.0,below Mara's slope
P10022,C02,secondary main sewer,branch,200,191.4,0.5,0.031,0.118,2.803,0.1,below Mara's slope
P10023,C163,secondary main sewer,branch,200,416.3,0.5,0.0,0.0,,0.0,no flow in 2030
P10024,C02,secondary main sewer,branch,200,64.3,0.5,0.002,0.043,9.732,0.0,below Mara's slope
P10025,C02,secondary main sewer,branch,200,148.4,0.9,0.032,0.146,2.758,0.1,below Mara's slope
P10026,C02,secondary main sewer,branch,200,146.1,0.8,0.007,0.083,5.401,0.0,below Mara's slope
P10027,C02,secondary main sewer,branch,200,59.7,0.5,0.015,0.092,3.901,0.0,below Mara's slope
P10028,C02,secondary main sewer,branch,200,91.9,0.75,0.026,0.128,3.02,0.1,below Mara's slope
P10029,C02,secondary main sewer,branch,200,88.8,0.5,0.02,0.101,3.446,0.0,below Mara's slope
P10030,C02,secondary main sewer,branch,200,71.0,0.6,0.004,0.061,6.994,0.0,below Mara's slope
P10031,C06,secondary main sewer,branch,200,34.4,0.65,0.032,0.131,2.757,0.1,below Mara's slope
P10032,C02,secondary main sewer,branch,200,80.0,0.55,0.013,0.09,4.148,0.0,below Mara's slope
P10033,C02,secondary main sewer,branch,200,93.4,2.0,0.015,0.144,3.951,0.0,below Mara's slope
P10034,C02,secondary main sewer,branch,200,75.3,0.5,0.015,0.092,3.886,0.0,below Mara's slope
P10036,C06,secondary main sewer,branch,200,34.3,0.6,0.083,0.177,1.769,0.7,below Mara's slope
P10037,C02,secondary main sewer,branch,200,143.1,0.7,0.008,0.08,5.322,0.0,below Mara's slope
P10038,C02,secondary main sewer,branch,200,99.5,0.5,0.02,0.101,3.446,0.0,below Mara's slope
P10039,C02,secondary main sewer,branch,200,246.1,0.75,0.009,0.089,4.818,0.0,below Mara's slope
P10040,C16,secondary main sewer,branch,200,65.3,0.8,0.027,0.132,2.994,0.1,below Mara's slope
P10041,C02,secondary main sewer,branch,200,239.1,0.5,0.042,0.131,2.428,0.2,below Mara's slope
P10042,C02,secondary main sewer,branch,200,64.3,0.5,0.012,0.086,4.254,0.0,below Mara's slope
P10043,C02,secondary main sewer,branch,200,499.7,0.7,0.014,0.101,3.967,0.0,below Mara's slope
P10044,C02,secondary main sewer,branch,200,142.8,3.6,0.005,0.117,6.426,0.0,below Mara's slope
P10045,C02,secondary main sewer,branch,200,64.7,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P10046,C02,secondary main sewer,branch,200,65.3,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P10047,C02,secondary main sewer,branch,200,66.2,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P10048,C02,secondary main sewer,branch,200,67.2,0.5,0.005,0.06,6.605,0.0,below Mara's slope
P10049,C02,secondary main sewer,branch,200,232.6,0.65,0.009,0.085,4.818,0.0,below Mara's slope
P10050,C06,secondary main sewer,branch,200,184.4,0.6,0.112,0.195,1.543,1.2,below Mara's slope
P10051,C02,secondary main sewer,branch,200,168.3,0.55,0.032,0.123,2.758,0.1,below Mara's slope
P10052,C02,secondary main sewer,branch,200,74.6,0.6,0.005,0.063,6.704,0.0,below Mara's slope
P10053,C06,secondary main sewer,branch,200,89.8,0.5,0.112,0.183,1.543,1.2,below Mara's slope
P10054,C07,secondary main sewer,branch,200,48.5,0.5,0.0,0.0,,0.0,no flow in 2030
P10055,C16,secondary main sewer,branch,200,147.2,0.9,0.092,0.21,1.692,0.7,below Mara's slope
P10056,C16,secondary main sewer,branch,200,172.3,2.7,0.024,0.192,3.115,0.1,below Mara's slope
P10057,C02,secondary main sewer,branch,200,82.4,0.6,0.021,0.111,3.312,0.1,below Mara's slope
P10058,C07,secondary main sewer,branch,200,93.7,0.5,0.012,0.086,4.254,0.0,below Mara's slope
P10059,C16,secondary main sewer,branch,200,53.2,0.75,0.042,0.15,2.44,0.2,below Mara's slope
P10060,C02,secondary main sewer,branch,200,40.0,8.05,0.003,0.122,8.29,0.0,below Mara's slope
P10061,C02,secondary main sewer,branch,200,161.1,0.75,0.023,0.123,3.192,0.1,below Mara's slope
P10062,C02,secondary main sewer,branch,200,66.1,0.5,0.022,0.104,3.299,0.1,below Mara's slope
P10063,C02,secondary main sewer,branch,200,343.5,0.55,0.014,0.092,4.047,0.0,below Mara's slope
P10064,C02,secondary main sewer,branch,200,144.8,0.5,0.005,0.062,6.346,0.0,below Mara's slope
P10065,C02,secondary main sewer,branch,200,62.9,0.6,0.004,0.061,6.994,0.0,below Mara's slope
P10066,C06,secondary main sewer,branch,200,199.7,0.65,0.19,0.239,1.209,3.0,below Mara's slope
P10067,C27,secondary main sewer,branch,200,359.7,0.5,0.197,0.221,1.189,3.1,below Mara's slope
P10068,C06,secondary main sewer,branch,200,153.0,0.5,0.0,0.0,,0.0,no flow in 2030
P10069,C02,secondary main sewer,branch,200,64.6,0.65,0.009,0.083,4.944,0.0,below Mara's slope
P10070,C02,secondary main sewer,branch,200,235.8,0.5,0.0,0.0,,0.0,no flow in 2030
P10071,C16,secondary main sewer,branch,200,132.3,0.75,0.074,0.183,1.872,0.5,below Mara's slope
P10072,C06,secondary main sewer,branch,200,218.6,0.5,0.112,0.183,1.543,1.2,below Mara's slope
P10073,C02,secondary main sewer,branch,200,62.0,0.65,0.004,0.059,7.547,0.0,below Mara's slope
P10074,C16,secondary main sewer,branch,200,79.4,0.8,0.069,0.183,1.934,0.4,below Mara's slope
P10075,C02,secondary main sewer,branch,200,55.6,0.7,0.002,0.048,9.732,0.0,below Mara's slope
P10076,C07,secondary main sewer,branch,200,129.1,0.5,0.002,0.04,10.689,0.0,below Mara's slope
P10077,C16,secondary main sewer,branch,200,101.0,0.75,0.112,0.211,1.543,1.2,below Mara's slope
P10078,C07,secondary main sewer,branch,200,106.6,1.15,0.004,0.071,7.547,0.0,below Mara's slope
P10079,C02,secondary main sewer,branch,200,131.0,0.5,0.004,0.058,6.87,0.0,below Mara's slope
P10080,C07,secondary main sewer,branch,200,80.3,0.5,0.006,0.067,5.752,0.0,below Mara's slope
P10081,C07,secondary main sewer,branch,200,86.2,0.7,0.021,0.117,3.305,0.1,below Mara's slope
P10082,C07,secondary main sewer,branch,200,63.3,0.6,0.0,0.0,,0.0,no flow in 2030
P10083,C16,secondary main sewer,branch,200,71.1,0.55,0.044,0.138,2.385,0.2,below Mara's slope
P10084,C16,secondary main sewer,branch,200,260.6,1.45,0.051,0.202,2.21,0.2,below Mara's slope
P10085,C02,secondary main sewer,branch,200,79.6,0.5,0.004,0.057,6.994,0.0,below Mara's slope
P10086,C02,secondary main sewer,branch,200,61.1,0.6,0.004,0.061,6.994,0.0,below Mara's slope
P10087,C02,secondary main sewer,branch,200,159.6,0.5,0.003,0.049,8.459,0.0,below Mara's slope
P10088,C02,secondary main sewer,branch,200,148.1,0.5,0.032,0.119,2.758,0.1,below Mara's slope
P10089,C02,secondary main sewer,branch,200,62.7,0.7,0.017,0.108,3.641,0.0,below Mara's slope
P10090,C16,secondary main sewer,branch,200,135.9,0.65,0.115,0.202,1.528,1.1,below Mara's slope
P10091,C02,secondary main sewer,branch,200,61.6,0.5,0.017,0.097,3.641,0.0,below Mara's slope
P10092,C02,secondary main sewer,branch,200,96.3,0.5,0.004,0.057,7.06,0.0,below Mara's slope
P10093,C16,secondary main sewer,branch,200,80.5,0.65,0.064,0.166,2.003,0.4,below Mara's slope
P10094,C07,secondary main sewer,branch,200,51.8,0.5,0.0,0.0,,0.0,no flow in 2030
P10095,C16,secondary main sewer,branch,200,100.6,0.5,0.096,0.174,1.657,0.9,below Mara's slope
P10096,C07,secondary main sewer,branch,200,78.4,0.6,0.023,0.114,3.181,0.1,below Mara's slope
P10097,C07,secondary main sewer,branch,200,188.2,0.5,0.035,0.124,2.632,0.1,below Mara's slope
P10098,C07,secondary main sewer,branch,200,67.6,0.5,0.017,0.097,3.641,0.0,below Mara's slope
