BR_ID,KM,PLOTS,PROPS,POP,Q_M3D,M_PER_PRP,M_PER_M3D,N_LIFT,LIFT_M,OUT_X,OUT_Y,OUT_Z,ROUTE_KM,VILLAGE
252,0.027,2,2.9,15,2.16,9.1,12.3,0,0.0,450136.7,2569136.5,361.4,22.02,-
1338,0.027,0,0.0,0,0.0,27166155414.4,27166155414.4,0,0.0,463109.9,2577610.5,430.9,76.88,-
1236,0.027,0,0.0,0,0.0,26683328128.3,26683328128.3,0,0.0,461475.3,2578681.4,426.0,75.29,-
1271,0.027,0,0.0,0,0.0,27046486032.2,27046486032.2,0,0.0,466083.2,2576647.7,445.1,75.74,-
1819,0.027,0,0.0,0,0.0,27288141839.9,27288141839.9,0,0.0,468337.1,2575244.8,452.5,156.44,-
1801,0.027,0,0.0,0,0.0,27459060435.5,27459060435.5,0,0.0,472785.0,2572537.4,481.1,125.11,-
829,0.027,4,5.8,31,4.319,4.7,6.3,0,0.0,456296.2,2568372.3,371.1,53.54,-
835,0.027,0,0.0,0,0.0,27294688127.9,27294688127.9,0,0.0,456080.6,2567083.3,367.1,53.63,-
1708,0.027,1,1.5,8,1.08,18.8,25.4,0,0.0,474121.7,2572568.8,490.3,96.61,-
1409,0.027,0,0.0,0,0.0,27294688127.9,27294688127.9,0,0.0,469925.7,2564888.7,422.5,78.05,-
1745,0.027,2,2.9,15,2.16,9.1,12.3,0,0.0,476710.0,2575430.5,517.0,100.3,BAT (P.A.)
975,0.027,0,0.0,0,0.0,26610767039.8,26610767039.8,0,0.0,454019.7,2577334.4,402.0,61.87,-
1446,0.027,0,0.0,0,0.0,26870057685.1,26870057685.1,0,0.0,466672.3,2565268.8,405.5,78.88,-
1430,0.027,0,0.0,0,0.0,27459060435.5,27459060435.5,0,0.0,467973.4,2576836.5,450.7,78.42,-
1204,0.027,0,0.0,0,0.0,27122568315.2,27122568315.2,0,0.0,459509.1,2577137.0,418.0,74.8,-
1405,0.027,1,0.0,0,0.0,26662880760.6,26662880760.6,0,0.0,467758.7,2576740.5,450.3,78.01,-
458,0.027,1,1.5,8,1.08,18.9,25.4,0,0.0,446495.2,2572562.9,381.6,31.08,-
115,0.027,0,0.0,0,0.0,27360679775.0,27360679775.0,0,0.0,444373.5,2567476.0,333.2,15.6,-
144,0.027,0,0.0,0,0.0,27467145866.2,27467145866.2,0,0.0,449133.5,2570062.4,361.1,17.01,-
542,0.027,0,0.0,0,0.0,26832815730.0,26832815730.0,0,0.0,448961.3,2573587.1,380.3,33.84,-
523,0.027,0,0.0,0,0.0,26683328128.3,26683328128.3,0,0.0,449180.9,2573484.6,378.9,33.18,-
441,0.027,0,0.0,0,0.0,27459060435.5,27459060435.5,0,0.0,446576.2,2572684.9,381.3,30.66,-
1370,0.026,1,0.0,0,0.0,26076809620.8,26076809620.8,0,0.0,460898.5,2577400.6,422.0,77.47,-
1709,0.026,0,0.0,0,0.0,26476404589.7,26476404589.7,0,0.0,474153.7,2572496.3,490.5,96.69,-
845,0.026,1,1.0,5,0.742,26.3,35.5,0,0.0,456348.6,2567099.3,367.9,54.07,-
1130,0.026,0,0.0,0,0.0,25916129492.8,25916129492.8,0,0.0,462280.9,2575775.4,426.1,72.88,-
1814,0.026,0,0.0,0,0.0,25961509971.5,25961509971.5,0,0.0,473474.8,2561124.7,435.4,139.34,-
1817,0.026,8,8.0,43,5.933,3.2,4.4,0,0.0,464215.9,2566518.9,395.0,159.52,-
368,0.026,0,0.0,0,0.0,26305892875.9,26305892875.9,0,0.0,443236.8,2570028.7,348.7,29.18,-
880,0.026,0,0.0,0,0.0,26305892875.9,26305892875.9,0,0.0,453138.4,2576194.2,396.4,55.69,-
317,0.026,0,0.0,0,0.0,26213203435.6,26213203435.6,0,0.0,442906.8,2569847.7,342.0,27.24,-
348,0.026,0,0.0,0,0.0,26476404589.7,26476404589.7,0,0.0,442806.8,2570104.7,343.5,28.52,-
403,0.026,0,0.0,0,0.0,26183730202.5,26183730202.5,0,0.0,448391.6,2571171.0,369.3,29.94,-
401,0.026,3,4.4,23,3.239,5.9,7.9,0,0.0,447748.8,2572375.1,373.7,29.85,-
627,0.026,0,0.0,0,0.0,25861692024.5,25861692024.5,0,0.0,449551.2,2573980.3,380.6,37.73,-
1744,0.026,2,0.0,0,0.0,25518284528.7,25518284528.7,0,0.0,473560.4,2572456.7,487.8,100.23,BAT
1578,0.026,0,0.0,0,0.0,25709920264.4,25709920264.4,0,0.0,471599.0,2574530.5,475.7,86.86,-
391,0.026,2,1.5,8,1.08,18.1,24.4,0,0.0,447046.2,2572949.9,379.6,29.68,-
652,0.026,0,0.0,0,0.0,26150932070.1,26150932070.1,0,0.0,459202.1,2568576.7,381.5,41.08,-
110,0.026,2,2.5,13,1.821,10.5,14.1,0,0.0,449205.5,2570096.4,361.4,15.91,-
540,0.026,2,1.5,8,1.08,18.0,24.3,0,0.0,447346.0,2570991.1,377.4,33.97,-
1476,0.026,4,5.8,31,4.319,4.5,6.0,0,0.0,461423.4,2580288.0,438.9,79.78,-
1468,0.026,1,0.0,0,0.0,26213203435.6,26213203435.6,0,0.0,465346.2,2578290.3,439.1,79.47,-
128,0.026,9,17.7,78,12.619,1.4,2.0,0,0.0,447956.9,2569959.3,366.5,16.71,-
459,0.026,0,0.0,0,0.0,26400757564.9,26400757564.9,0,0.0,446652.2,2573143.0,384.4,30.9,-
527,0.026,1,1.5,8,1.08,17.9,24.2,0,0.0,449114.3,2573830.1,384.0,33.35,-
1501,0.026,4,0.0,0,0.0,25670374972.9,25670374972.9,0,0.0,465318.3,2575824.6,437.8,76.42,AL DIREZ
496,0.026,0,0.0,0,0.0,26248809496.8,26248809496.8,0,0.0,445390.2,2572718.9,388.6,32.08,-
420,0.025,0,0.0,0,0.0,24515301344.3,24515301344.3,0,0.0,449341.1,2572102.0,370.1,30.26,-
1029,0.025,2,0.0,0,0.0,25271849603.6,25271849603.6,0,0.0,454001.8,2565095.2,360.4,66.65,-
534,0.025,1,1.5,8,1.08,17.1,23.1,0,0.0,448319.6,2570739.0,372.1,33.56,-
1184,0.025,1,1.5,8,1.08,17.5,23.6,0,0.0,460999.5,2578791.7,426.4,74.39,-
1016,0.025,0,0.0,0,0.0,24515301344.3,24515301344.3,0,0.0,453043.7,2577859.4,403.3,64.84,-
1667,0.025,0,0.0,0,0.0,25073468737.4,25073468737.4,0,0.0,460877.5,2577222.1,421.5,87.93,-
1344,0.025,0,0.0,0,0.0,24818162116.0,24818162116.0,0,0.0,464863.5,2577558.9,444.5,75.61,-
759,0.025,0,0.0,0,0.0,25375038878.7,25375038878.7,0,0.0,459622.3,2567491.6,380.3,49.67,-
1795,0.025,4,2.5,13,1.821,10.3,13.9,0,0.0,451134.4,2565963.9,346.6,119.87,AL SULAIF
1091,0.025,0,0.0,0,0.0,24738633753.7,24738633753.7,0,0.0,462380.9,2575523.4,426.4,71.96,-
204,0.025,2,13.5,40,8.911,1.9,2.8,0,0.0,450201.8,2568579.6,361.2,19.95,-
1464,0.025,0,0.0,0,0.0,25317977802.3,25317977802.3,0,0.0,465454.2,2578238.3,439.0,79.35,-
422,0.025,0,0.0,0,0.0,25495097568.0,25495097568.0,0,0.0,449338.1,2572095.0,370.2,30.25,-
394,0.025,4,10.5,24,6.686,2.4,3.7,0,0.0,449913.5,2570719.0,365.7,29.77,-
841,0.025,0,0.0,0,0.0,25000000000.0,25000000000.0,0,0.0,456563.2,2567779.3,369.1,53.87,-
1257,0.025,0,0.0,0,0.0,24732971601.6,24732971601.6,0,0.0,461764.4,2577313.1,424.9,75.53,-
376,0.025,0,0.0,0,0.0,25495097568.0,25495097568.0,0,0.0,443233.8,2570023.7,348.6,29.23,-
849,0.025,4,5.8,31,4.319,4.2,5.7,0,0.0,453232.8,2575667.4,395.7,54.27,-
830,0.025,0,0.0,0,0.0,24839427673.4,24839427673.4,0,0.0,456671.6,2567748.6,369.4,53.55,-
387,0.025,0,0.0,0,0.0,25495097568.0,25495097568.0,0,0.0,449006.6,2571293.2,367.4,29.43,-
1067,0.025,2,2.9,15,2.16,8.5,11.5,0,0.0,462281.9,2576192.4,428.4,70.91,AL DIREZ
811,0.025,0,0.0,0,0.0,25000000000.0,25000000000.0,0,0.0,456755.2,2567999.3,369.6,53.0,-
804,0.025,1,0.0,0,0.0,25298221281.3,25298221281.3,0,0.0,457053.2,2568531.3,375.7,52.28,-
765,0.025,0,0.0,0,0.0,24738633753.7,24738633753.7,0,0.0,459626.3,2567521.6,380.5,49.74,-
878,0.025,0,0.0,0,0.0,24892238311.2,24892238311.2,0,0.0,453123.4,2576229.2,395.8,55.65,-
1362,0.025,2,0.0,0,0.0,24707860980.6,24707860980.6,0,0.0,460577.5,2576846.6,419.8,77.36,-
766,0.025,1,0.0,0,0.0,24820423639.9,24820423639.9,0,0.0,459589.3,2567567.6,380.3,49.86,-
746,0.025,4,1.0,5,0.742,25.0,33.7,0,0.0,450892.4,2565892.9,347.6,44.11,AL SULAIF
738,0.024,0,0.0,0,0.0,24020824298.9,24020824298.9,0,0.0,457366.7,2568083.2,372.0,48.36,-
1244,0.024,1,0.0,0,0.0,24466389103.3,24466389103.3,0,0.0,458070.2,2577093.9,414.1,75.42,-
1572,0.024,1,0.0,0,0.0,23714733590.8,23714733590.8,0,0.0,465339.3,2575833.6,438.0,81.45,AL DIREZ
1690,0.024,0,0.0,0,0.0,24041630560.3,24041630560.3,0,0.0,474292.2,2575645.0,492.3,95.25,-
733,0.024,0,0.0,0,0.0,23537204591.9,23537204591.9,0,0.0,458514.8,2571427.3,384.9,47.77,-
902,0.024,3,2.5,8,1.643,9.9,14.8,0,0.0,455159.2,2576962.5,405.4,56.95,-
1474,0.024,2,1.5,8,1.08,16.7,22.6,0,0.0,461498.4,2580342.0,439.9,79.47,-
840,0.024,0,0.0,0,0.0,24041630560.3,24041630560.3,0,0.0,456564.2,2567797.3,369.1,53.89,-
578,0.024,0,0.0,0,0.0,24280109889.3,24280109889.3,0,0.0,448586.5,2562687.0,333.2,35.71,-
79,0.024,1,0.0,0,0.0,23854466915.5,23854466915.5,0,0.0,447822.4,2568076.7,347.9,13.85,-
795,0.024,1,1.5,8,1.08,16.4,22.1,0,0.0,456964.2,2568202.3,371.0,51.88,-
1655,0.024,0,0.0,0,0.0,24331050121.2,24331050121.2,0,0.0,474691.9,2574521.7,496.7,91.88,-
1633,0.024,6,0.0,0,0.0,23732181709.3,23732181709.3,0,0.0,474566.9,2572434.9,491.9,90.87,BAT
1635,0.024,2,1.5,8,1.08,16.6,22.3,0,0.0,469208.2,2575336.8,457.7,90.9,-
749,0.024,0,0.0,0,0.0,24166091947.2,24166091947.2,0,0.0,459102.3,2567183.6,377.5,49.35,-
780,0.024,2,1.5,8,1.08,16.6,22.4,0,0.0,458301.8,2571216.3,379.3,50.82,-
1306,0.024,3,2.9,15,2.16,8.3,11.2,0,0.0,458090.5,2578509.8,419.9,76.17,AL DARIZ (P.A.)-E
1626,0.024,1,1.5,8,1.08,16.5,22.2,0,0.0,473011.7,2573280.7,481.9,90.29,-
1624,0.024,1,0.0,0,0.0,23931718337.1,23931718337.1,0,0.0,473791.1,2572756.0,486.7,90.53,-
1265,0.024,3,2.0,11,1.483,12.0,16.2,0,0.0,459959.6,2576979.3,418.7,75.73,AL DIREZ
23,0.023,3,3.0,16,2.225,7.8,10.5,0,0.0,445987.1,2565189.6,336.3,7.93,HELLAT AL NAHADAH
1119,0.023,0,0.0,0,0.0,23409399821.4,23409399821.4,0,0.0,459087.1,2577280.0,417.6,72.71,-
1532,0.023,1,0.0,0,0.0,22810815489.9,22810815489.9,0,0.0,451868.1,2563710.5,349.7,84.34,-
1529,0.023,1,0.0,0,0.0,22671568097.5,22671568097.5,0,0.0,451836.6,2563774.9,349.7,84.22,-
1643,0.023,0,0.0,0,0.0,22561028345.4,22561028345.4,0,0.0,475086.9,2574740.3,500.9,91.26,-
745,0.023,0,0.0,0,0.0,23409399821.4,23409399821.4,0,0.0,459260.3,2567351.6,378.5,49.04,-
814,0.023,0,0.0,0,0.0,23027756377.3,23027756377.3,0,0.0,456755.2,2567983.3,369.5,53.05,-
497,0.023,1,1.5,8,1.08,15.9,21.5,0,0.0,445859.2,2572007.9,383.5,32.13,-
1243,0.023,1,1.5,8,1.08,15.5,20.9,0,0.0,461980.6,2578927.1,426.8,75.45,AL DIREZ
261,0.023,1,1.5,8,1.08,15.7,21.2,0,0.0,450176.1,2569826.3,362.5,23.21,-
931,0.023,1,1.5,8,1.08,15.9,21.5,0,0.0,453463.7,2577668.4,401.2,58.67,-
1583,0.023,4,0.0,0,0.0,23355364744.9,23355364744.9,0,0.0,471703.2,2574551.7,475.8,87.43,-
219,0.023,2,2.9,15,2.16,7.7,10.4,0,0.0,450182.5,2569008.0,365.3,20.53,-
911,0.023,0,0.0,0,0.0,22561028345.4,22561028345.4,0,0.0,454814.7,2577353.4,404.8,57.54,-
1246,0.023,1,0.0,0,0.0,23259406699.2,23259406699.2,0,0.0,461736.4,2577346.1,424.6,75.49,AL DIREZ
1039,0.023,3,1.5,8,1.08,16.1,21.7,0,0.0,453578.7,2564995.8,359.5,67.39,-
1037,0.023,8,11.6,62,8.638,1.9,2.6,0,0.0,456470.3,2576870.5,408.5,67.37,HAI AL-MAMOORAH (P.A.)
109,0.023,3,2.9,15,2.16,7.8,10.6,0,0.0,448811.5,2570026.4,360.7,15.97,-
1406,0.023,1,0.0,0,0.0,22563268710.2,22563268710.2,0,0.0,460493.5,2576965.6,420.1,78.01,AL DIREZ
263,0.023,1,0.0,0,0.0,23345235059.9,23345235059.9,0,0.0,444422.6,2568852.1,340.3,23.59,-
887,0.023,0,0.0,0,0.0,23063658040.7,23063658040.7,0,0.0,453306.4,2576097.2,396.9,56.15,-
453,0.023,3,4.4,23,3.239,5.2,7.0,0,0.0,446697.1,2571140.2,383.5,30.93,-
190,0.022,1,2.0,11,1.483,10.8,14.6,0,0.0,445172.5,2569063.3,344.9,19.54,EYSEBAG
891,0.022,1,1.0,0,0.564,21.5,38.2,0,0.0,454846.4,2576488.8,403.1,56.42,-
1133,0.022,2,1.0,5,0.742,22.0,29.6,0,0.0,460484.6,2578169.3,424.2,72.9,AL DIREZ
222,0.022,1,0.0,0,0.0,22193749493.7,22193749493.7,0,0.0,451761.5,2568878.1,369.8,20.7,-
98,0.022,3,0.0,0,0.0,22360679775.0,22360679775.0,0,0.0,448724.3,2569122.7,355.8,15.18,-
71,0.022,8,18.2,70,12.601,1.2,1.7,0,0.0,447024.5,2565908.0,340.3,7.45,-
1764,0.022,0,0.0,0,0.0,21954701737.7,21954701737.7,0,0.0,473007.0,2572283.4,483.7,104.6,-
292,0.022,1,1.5,8,1.08,15.4,20.7,0,0.0,449098.6,2570879.0,366.9,26.15,-
1293,0.022,1,2.0,11,1.483,10.8,14.6,0,0.0,460021.6,2577366.3,420.9,76.08,-
812,0.022,6,6.4,5,6.571,3.4,3.4,0,0.0,452762.8,2574506.8,390.0,53.03,-
1353,0.022,1,2.0,11,1.483,10.8,14.6,0,0.0,461943.3,2578244.4,426.3,77.08,-
1324,0.022,0,0.0,0,0.0,21587033144.9,21587033144.9,0,0.0,461012.4,2580028.0,442.5,76.63,-
315,0.022,1,2.0,11,1.483,11.0,14.8,0,0.0,448414.6,2571601.0,369.9,27.15,-
1312,0.022,1,0.0,0,0.0,22090722034.4,22090722034.4,0,0.0,466666.0,2576898.1,446.5,76.4,-
504,0.022,1,1.5,8,1.08,15.0,20.3,0,0.0,448432.6,2570665.0,374.9,32.57,-
253,0.022,2,6.5,18,4.254,3.4,5.1,0,0.0,449992.1,2568943.7,360.5,22.34,-
116,0.022,6,6.8,36,5.061,3.2,4.3,0,0.0,448521.1,2570046.0,362.5,16.16,-
1014,0.022,0,0.0,0,0.0,22403193252.4,22403193252.4,0,0.0,453095.0,2577892.3,403.9,64.52,-
1576,0.022,0,0.0,0,0.0,21840329667.8,21840329667.8,0,0.0,471613.0,2574528.5,475.1,87.11,-
81,0.021,0,0.0,0,0.0,21468242550.3,21468242550.3,0,0.0,449353.2,2565730.6,343.4,13.91,-
42,0.021,2,2.9,15,2.16,7.3,9.9,0,0.0,448497.5,2567666.9,350.0,9.3,-
1787,0.021,0,0.0,0,0.0,20856536191.8,20856536191.8,0,0.0,472890.5,2572309.2,484.5,120.73,-
1721,0.021,5,7.3,39,5.399,2.9,3.9,0,0.0,462581.3,2579862.4,430.3,97.61,AL DARIZ (P.A.)-C
196,0.021,1,1.5,8,1.08,14.1,19.1,0,0.0,450689.1,2568434.6,359.7,19.64,-
404,0.021,0,0.0,0,0.0,21213203435.6,21213203435.6,0,0.0,448418.6,2571386.0,369.2,29.96,-
924,0.021,0,0.0,0,0.0,21368822062.8,21368822062.8,0,0.0,453762.3,2577499.7,400.7,58.01,-
1735,0.021,0,0.0,0,0.0,21377558326.4,21377558326.4,0,0.0,473239.5,2572096.8,496.5,97.02,-
1032,0.021,2,1.5,8,1.08,14.2,19.1,0,0.0,462995.3,2567655.8,393.1,66.64,-
553,0.021,0,0.0,0,0.0,21023796041.6,21023796041.6,0,0.0,449722.7,2573783.4,378.9,34.53,-
1208,0.021,0,0.0,0,0.0,20615528128.1,20615528128.1,0,0.0,459538.1,2577230.0,418.4,74.85,-
1689,0.021,1,1.5,8,1.08,14.2,19.2,0,0.0,471257.0,2564696.1,423.4,95.12,-
335,0.021,2,1.5,8,1.08,14.6,19.7,0,0.0,448505.6,2570590.0,379.3,28.13,-
1665,0.021,0,0.0,0,0.0,21377558326.4,21377558326.4,0,0.0,473941.7,2574772.0,489.8,92.48,-
867,0.021,1,0.0,0,0.0,21023796041.6,21023796041.6,0,0.0,452972.8,2574527.8,389.7,55.09,-
1620,0.021,1,1.5,8,1.08,14.4,19.5,0,0.0,472974.7,2573305.7,482.1,90.38,-
834,0.021,0,0.0,0,0.0,21377558326.4,21377558326.4,0,0.0,456080.6,2567078.3,367.1,53.62,-
734,0.021,0,0.0,0,0.0,21189620100.4,21189620100.4,0,0.0,458897.3,2567549.5,377.0,48.1,-
291,0.021,3,3.0,16,2.225,7.2,9.7,0,0.0,444542.3,2569290.1,345.1,26.1,-
852,0.021,1,1.5,8,1.08,14.2,19.1,0,0.0,453237.0,2575701.3,396.2,54.35,-
1706,0.021,6,1.5,8,1.08,14.1,19.0,0,0.0,473695.4,2572221.7,489.8,96.56,BAT
1588,0.021,2,0.0,0,0.0,20518284528.7,20518284528.7,0,0.0,460909.5,2577202.6,421.8,87.96,-
1697,0.021,0,0.0,0,0.0,20677072502.1,20677072502.1,0,0.0,473406.7,2572050.2,491.9,95.77,-
599,0.021,0,0.0,0,0.0,21377558326.4,21377558326.4,0,0.0,449696.9,2573198.6,376.0,36.47,-
1276,0.021,0,0.0,0,0.0,20615528128.1,20615528128.1,0,0.0,461776.4,2577140.1,424.7,75.76,-
13,0.02,0,0.0,0,0.0,20225616955.5,20225616955.5,0,0.0,447366.9,2566333.4,343.6,6.96,-
1785,0.02,1,1.5,8,1.08,13.9,18.8,0,0.0,472963.0,2572343.4,487.0,120.45,-
409,0.02,1,1.5,8,1.08,13.7,18.5,0,0.0,443268.8,2569908.7,346.7,30.15,-
189,0.02,0,0.0,0,0.0,19528150288.5,19528150288.5,0,0.0,441512.2,2569426.5,337.1,19.59,-
105,0.02,0,0.0,0,0.0,19783347138.1,19783347138.1,0,0.0,444346.5,2567484.0,333.1,15.57,-
454,0.02,2,5.0,27,3.708,4.0,5.4,0,0.0,449369.6,2570998.2,366.3,30.99,-
684,0.02,1,0.0,0,0.0,20396078054.4,20396078054.4,0,0.0,458221.8,2568664.9,377.2,43.21,AL TAYYEB (P.A)-C
217,0.02,1,4.5,8,8.305,4.6,2.5,0,0.0,450413.1,2569262.6,364.8,20.59,-
1225,0.02,0,0.0,0,0.0,20248456731.3,20248456731.3,0,0.0,458427.1,2576949.0,414.6,75.2,-
224,0.02,5,24.6,36,15.056,0.8,1.3,0,0.0,442393.4,2568241.7,328.8,20.66,-
