NODE_UID,NODE_KIND,TIER,GRD_M,INV_M,DEPTH_M,DROP_M,DROP_TYPE,VORTEX,MH_DIA,ARRIVING_EDGE
N0004371,junction,lateral,361.67333984375,353.88631984871444,7.787019995035564,5.502050157622364,vortex,1,1.0,E0004634
N0016129,junction,main,347.7757873535156,338.13211950074896,9.643667852766669,5.499760084425873,vortex,1,1.0,E0015996
N0037215,junction,main,405.81005859375,398.1553358712282,7.654722722521797,5.495153191392774,vortex,1,1.0,E0037288
N0009254,junction,main,335.2952575683594,326.9022635732045,8.392993995154882,5.487018473634976,vortex,1,1.0,E0009550
N0017645,junction,sub main,356.69476318359375,349.65499969893654,7.039763484657215,5.478103409190737,vortex,1,1.0,E0017498
N0042475,junction,sub main,426.9874267578125,419.9399305489663,7.047496208846212,5.478064640379557,vortex,1,1.0,E0042281
N0027559,junction,sub main,376.6202087402344,364.9174285122718,11.702780227962592,5.475239653807705,vortex,1,1.0,E0027948
N0032555,junction,main,381.9736022949219,374.93350716405666,7.040095130865211,5.475122797937388,vortex,1,1.0,E0032782
N0040135,junction,sub main,418.4893798828125,408.4433237153823,10.046056167430208,5.4733715798057005,vortex,1,1.0,E0040081
N0022850,junction,sub main,369.4394226074219,357.19080945117133,12.248613156250542,5.471970566679261,vortex,1,1.0,E0023065
N0018022,junction,sub main,362.7120361328125,353.08246522083545,9.629570911977055,5.470501511592886,vortex,1,1.0,E0017944
N0047024,junction,main,448.7494201660156,441.4997905234562,7.249629642559398,5.4695856958786635,vortex,1,1.0,E0046914
N0026415,junction,main,377.6303405761719,369.7237509006344,7.906589675537475,5.463783129432329,vortex,1,1.0,E0026696
N0040955,junction,sub main,404.84454345703125,396.66934566470667,8.175197792324582,5.462530925556848,vortex,1,1.0,E0040873
N0026175,junction,main,371.7104797363281,364.3776414392104,7.332838297117746,5.46236025178581,vortex,1,1.0,E0026388
N0021272,junction,trunk main,381.5625,374.53069260164426,7.031807398355738,5.452676548274326,vortex,1,1.0,E0021250
N0010021,junction,main,423.4972839355469,415.3828653347021,8.114418600844772,5.4515010744113965,vortex,1,1.0,E0010397
N0017089,junction,lateral,363.86944580078125,356.8641259270992,7.005319873682026,5.4509642872795325,vortex,1,1.0,E0016968
N0010244,junction,sub main,334.9986572265625,325.57822132284684,9.420435903715656,5.45051566773617,vortex,1,1.0,E0010529
N0027709,junction,trunk main,393.2093811035156,385.25498410973626,7.954396993779369,5.446439178421883,vortex,1,1.0,E0028038
N0005659,junction,trunk main,327.9802551269531,318.4514959606616,9.528759166291536,5.443613430906396,vortex,1,1.0,E0005742
N0039465,junction,sub main,422.03717041015625,413.45024605900136,8.586924351154892,5.439866878262649,vortex,1,1.0,E0039327
N0046545,junction,main,426.8369140625,419.2039558562541,7.632958206245917,5.439722243780636,vortex,1,1.0,E0046401
N0041621,junction,main,425.4656066894531,416.492392461986,8.97321422746711,5.436030959007667,vortex,1,1.0,E0041507
N0004453,junction,main,435.4505310058594,428.4698262080249,6.9807047978344485,5.421677387281477,vortex,1,1.0,E0004772
N0020103,junction,sub main,370.28265380859375,359.46941276480095,10.8132410437928,5.4209376949779084,vortex,1,1.0,E0020059
N0031168,junction,main,388.8270263671875,381.8641809360488,6.962845431138703,5.4107007464800745,vortex,1,1.0,E0031489
N0013245,junction,main,332.66986083984375,325.6015117726461,7.06834906719763,5.406434504087258,vortex,1,1.0,E0013435
N0031225,junction,sub main,384.6687316894531,377.1231708187929,7.545560870660211,5.403825431482517,vortex,1,1.0,E0031577
N0006728,junction,sub main,331.0789794921875,322.9269557841451,8.152023708042407,5.403785993336555,vortex,1,1.0,E0006954
N0028688,junction,sub main,383.4124450683594,373.90448688350745,9.50795818485193,5.403362687246329,vortex,1,1.0,E0029033
N0013623,junction,main,335.77374267578125,327.5543516123372,8.21939106344405,5.3997736689626095,vortex,1,1.0,E0013820
N0031270,junction,sub main,393.1864318847656,386.14597586767115,7.0404560170944706,5.399773076569488,vortex,1,1.0,E0031619
N0042216,junction,sub main,426.5426940917969,419.58730467649326,6.955389415303614,5.396961685083852,vortex,1,1.0,E0042142
N0030045,junction,sub main,390.2234191894531,382.5363928435663,7.687026345886807,5.393727997330927,vortex,1,1.0,E0030341
N0013139,junction,lateral,345.25506591796875,338.29415302357404,6.96091289439471,5.39182222372267,vortex,1,1.0,E0013322
N0046911,junction,trunk main,463.3487854003906,456.4042054387673,6.944579961623333,5.390462539297289,vortex,1,1.0,E0046842
N0026261,junction,main,375.2760925292969,367.2800700676526,7.996022461644259,5.3881158954282,vortex,1,1.0,E0026471
N0022975,junction,sub main,380.7012939453125,373.08101604142723,7.620277903885267,5.383587652889389,vortex,1,1.0,E0023162
N0042751,junction,trunk main,429.6561279296875,421.3250333629662,8.331094566721276,5.376068491649164,vortex,1,1.0,E0042600
N0019373,junction,sub main,353.2174072265625,344.2439683251987,8.973438901363807,5.375260631022627,vortex,1,1.0,E0019409
N0028278,junction,trunk main,393.9708251953125,385.4188934653605,8.551931729952003,5.371003460816951,vortex,1,1.0,E0028577
N0025736,junction,main,371.0807800292969,363.69988674446586,7.380893284831018,5.365923042081533,vortex,1,1.0,E0025958
N0047682,junction,trunk main,480.6028137207031,472.0168868874095,8.585926833293627,5.3565099725110485,vortex,1,1.0,E0047518
N0032042,junction,main,373.467529296875,363.2641028769274,10.203426419947618,5.35554497967513,vortex,1,1.0,E0032360
N0032232,junction,trunk main,398.7930603027344,391.8863073643808,6.906752938353577,5.353800535713731,vortex,1,1.0,E0032566
N0016676,junction,trunk main,354.7119445800781,347.19869600343367,7.513248576644457,5.34820409770964,vortex,1,1.0,E0016487
N0029275,junction,sub main,380.0209655761719,372.95061862244603,7.070346953725846,5.345782368346306,vortex,1,1.0,E0029623
N0022213,junction,trunk main,381.8136291503906,371.71152352791995,10.102105622470674,5.3436145136356,vortex,1,1.0,E0022337
N0006272,junction,sub main,443.3038330078125,432.3605117090759,10.943321298736578,5.343525187135185,vortex,1,1.0,E0006519
N0026344,junction,sub main,376.3993225097656,368.74549836703915,7.653824142726478,5.340030415309229,vortex,1,1.0,E0026680
N0043592,junction,sub main,436.2787170410156,428.6615659420393,7.617151098976308,5.339927833358786,vortex,1,1.0,E0043517
N0029338,junction,sub main,366.3742980957031,357.6525940352258,8.72170406047735,5.339622555859592,vortex,1,1.0,E0029698
N0028224,junction,sub main,379.5369567871094,372.2077027594089,7.329254027700472,5.336747895850976,vortex,1,1.0,E0028496
N0016674,junction,trunk main,352.1059875488281,344.69873276273427,7.4072547860938585,5.327827218372079,vortex,1,1.0,E0016484
N0008308,junction,main,334.86395263671875,327.23914402078196,7.624808615936786,5.311465288362342,vortex,1,1.0,E0008508
N0026891,junction,sub main,377.3895263671875,369.80992804190475,7.5795983252827455,5.303587787471315,vortex,1,1.0,E0027267
N0017295,junction,sub main,360.3868103027344,351.05452141153677,9.332288891197607,5.296921138538039,vortex,1,1.0,E0017164
N0038707,junction,lateral,335.0788269042969,328.1572586313701,6.921568272926777,5.294178898895439,vortex,1,1.0,E0038646
N0043928,junction,sub main,441.84368896484375,433.62969724891565,8.213991715928103,5.292776730064418,vortex,1,1.0,E0044020
N0018217,junction,sub main,357.89288330078125,347.8289740638287,10.063909236952554,5.284939852974958,vortex,1,1.0,E0018213
N0033590,junction,sub main,368.7216491699219,361.03555883031606,7.686090339605812,5.283143841920378,vortex,1,1.0,E0033789
N0019674,junction,trunk main,378.5747375488281,368.7866624701509,9.788075078677252,5.282084953249807,vortex,1,1.0,E0019664
N0014069,junction,main,335.3801574707031,327.9591019004741,7.4210555702290435,5.280946406543649,vortex,1,1.0,E0014100
N0042382,junction,trunk main,425.94854736328125,418.8829361464316,7.065611216849675,5.279915213653737,vortex,1,1.0,E0042222
N0043729,junction,main,447.3638610839844,431.98163545984494,15.382225624139437,5.278072518878105,vortex,1,1.0,E0043931
N0025430,junction,main,374.1799011230469,367.3392657638539,6.840635359192959,5.265343650848479,vortex,1,1.0,E0025712
N0020890,junction,trunk main,381.02239990234375,374.17224911331067,6.85015078903308,5.256422761264844,vortex,1,1.0,E0020844
N0032013,junction,main,381.5173034667969,374.63646268175347,6.880840785043404,5.256243617074631,vortex,1,1.0,E0032310
N0048551,junction,trunk main,494.9784851074219,483.46147017783,11.51701492959188,5.254252035225534,vortex,1,1.0,E0048450
N0044228,junction,main,423.6766662597656,416.79167319809704,6.884993061668581,5.252826352366753,vortex,1,1.0,E0044345
N0009714,junction,sub main,403.1341857910156,395.3667736055386,7.767412185477042,5.2519169549032085,vortex,1,1.0,E0010063
N0012756,junction,main,334.6663513183594,326.3565900194256,8.309761298933779,5.251378943136274,vortex,1,1.0,E0012945
N0034666,junction,sub main,338.807861328125,329.57295691905387,9.234904409071135,5.240689866849095,vortex,1,1.0,E0034937
N0015671,junction,main,393.54833984375,386.75401123256574,6.794328611184255,5.237956188618909,vortex,1,1.0,E0015662
N0012105,junction,main,342.2386779785156,335.11750170835643,7.1211762701591965,5.235257132248137,vortex,1,1.0,E0012436
N0044414,junction,main,440.1811218261719,431.5271512110355,8.653970615136359,5.231511135212941,vortex,1,1.0,E0044472
N0024607,junction,main,372.56353759765625,364.0127926230492,8.550744974607028,5.226789019021453,vortex,1,1.0,E0024897
N0018234,junction,main,372.5703430175781,365.55963550895956,7.010707508618566,5.225296511706347,vortex,1,1.0,E0018234
N0005021,junction,main,435.5326843261719,428.6081969897928,6.924487336379059,5.223961508183606,vortex,1,1.0,E0005263
N0023384,junction,main,380.58795166015625,373.7692090883508,6.818742571805444,5.222439383551432,vortex,1,1.0,E0023653
N0033093,junction,main,370.0027770996094,362.745612188778,7.257164910831364,5.218908465448692,vortex,1,1.0,E0033440
N0025438,junction,sub main,346.07403564453125,338.0305714359203,8.043464208610942,5.218598057268878,vortex,1,1.0,E0025726
N0031022,junction,main,365.237060546875,358.4635996543965,6.773460892478511,5.212319103986431,vortex,1,1.0,E0031358
N0024200,junction,main,370.010498046875,363.07580328891004,6.934694757964962,5.207399484884434,vortex,1,1.0,E0024455
N0015941,junction,trunk main,349.8468017578125,342.6722576105761,7.174544147236418,5.206424957461422,vortex,1,1.0,E0015847
N0016626,junction,main,440.8515625,434.0625893964361,6.788973103563876,5.201631949198827,vortex,1,1.0,E0016403
N0025116,junction,main,370.2240905761719,362.7116441394917,7.512446436680193,5.201604158134103,vortex,1,1.0,E0025505
N0025926,junction,sub main,377.53692626953125,369.75230827283224,7.784617996699012,5.197330775322314,vortex,1,1.0,E0026189
N0030429,junction,sub main,382.7220458984375,375.9015449155706,6.820500982866918,5.194411858513661,vortex,1,1.0,E0030716
N0023255,junction,main,381.9410400390625,374.1906486009035,7.750391438158999,5.194326908122832,vortex,1,1.0,E0023442
N0028334,junction,sub main,388.42584228515625,380.6977501397907,7.728092145365565,5.192301292646903,vortex,1,1.0,E0028639
N0021950,junction,main,381.615966796875,372.6620698583159,8.953896938559126,5.189213474509927,vortex,1,1.0,E0022005
N0018211,junction,lateral,376.7045593261719,369.7873169745074,6.91724235166447,5.188247398690862,vortex,1,1.0,E0018136
N0015768,junction,main,348.9812316894531,339.40131074062947,9.579920948823656,5.187289250680806,vortex,1,1.0,E0015731
N0022839,junction,main,380.6806335449219,373.40791649044394,7.272717054477937,5.186736821869715,vortex,1,1.0,E0023003
N0031042,junction,main,344.642578125,337.3549651998873,7.287612925112683,5.186513523705514,vortex,1,1.0,E0031399
N0039554,junction,sub main,349.4235534667969,341.62735165885545,7.796201807941429,5.1844403684903,vortex,1,1.0,E0039450
N0047679,junction,trunk main,478.7884826660156,471.27988176742554,7.508600898590089,5.182520206240724,vortex,1,1.0,E0047489
N0034292,junction,sub main,396.40350341796875,387.1162091615526,9.287294256416146,5.180895063703872,vortex,1,1.0,E0034504
N0030953,junction,sub main,384.4299621582031,377.0392710188676,7.390691139335502,5.178668156471588,vortex,1,1.0,E0031264
N0015101,junction,main,322.2606506347656,315.3907533754555,6.8698972593101075,5.176025188997755,vortex,1,1.0,E0015156
N0035015,junction,sub main,393.7962951660156,387.04572327471146,6.750571891304162,5.173886535220447,vortex,1,1.0,E0035176
N0005501,junction,main,401.7002868652344,391.91853143116276,9.781755434071613,5.171903536611353,vortex,1,1.0,E0005635
N0022723,junction,sub main,365.3039855957031,357.8884957412727,7.415489854430405,5.170353481586062,vortex,1,1.0,E0022852
N0000363,junction,sub main,396.88897705078125,389.40162734971824,7.48734970106301,5.1688011212086735,vortex,1,1.0,E0002304
N0012613,junction,trunk main,345.1055603027344,335.93515865179336,9.170401650941017,5.164573875200006,vortex,1,1.0,E0012388
N0023111,junction,sub main,377.51312255859375,367.66494226752604,9.848180291067706,5.163367196792876,vortex,1,1.0,E0023356
N0047790,junction,trunk main,484.74053955078125,477.8990022536229,6.841537297158368,5.157672175300831,vortex,1,1.0,E0047667
N0011728,junction,main,333.9000244140625,327.14399083038734,6.756033583675162,5.154593174343347,vortex,1,1.0,E0012021
N0011305,junction,main,334.3203125,324.37151581771764,9.948796682282364,5.152173125789545,vortex,1,1.0,E0011499
N0016206,junction,sub main,442.7434997558594,435.8626936234762,6.880806132383157,5.149111633525763,vortex,1,1.0,E0016083
N0029255,junction,main,376.202392578125,369.4970436675184,6.705348910606574,5.149021902450386,vortex,1,1.0,E0029566
N0004420,junction,sub main,417.2236022949219,408.552009143637,8.671593151284867,5.146782707451621,vortex,1,1.0,E0004720
N0028619,junction,sub main,378.3736572265625,371.65551635156913,6.718140874993367,5.145769015732185,vortex,1,1.0,E0028878
N0040695,junction,sub main,405.0609436035156,396.2382837129369,8.822659890578734,5.143724027622341,vortex,1,1.0,E0040562
N0046754,junction,main,426.3715515136719,419.63566334947086,6.735888164201015,5.142872825055804,vortex,1,1.0,E0046653
N0010290,junction,sub main,402.8058166503906,395.665347433338,7.140469217052612,5.141499612017526,vortex,1,1.0,E0010566
N0042390,junction,sub main,426.4153747558594,419.7235067991895,6.691867956669853,5.137054177526579,vortex,1,1.0,E0042238
N0009180,junction,main,331.0127258300781,322.9817930170156,8.03093281306252,5.135076811146405,vortex,1,1.0,E0009500
N0029871,junction,sub main,380.1779479980469,373.3472369895394,6.830711008507478,5.134428049523137,vortex,1,1.0,E0030157
N0005002,junction,main,398.06842041015625,391.371103481383,6.697316928773262,5.133444527895165,vortex,1,1.0,E0005252
N0036114,junction,main,398.6585388183594,391.39132751765726,7.267211300702115,5.129061378914457,vortex,1,1.0,E0036252
N0026732,junction,main,375.5589904785156,368.1419203441426,7.417070134373034,5.1281399782429276,vortex,1,1.0,E0027164
N0022735,junction,sub main,378.5616760253906,370.39006233643045,8.171613688960178,5.127378303170417,vortex,1,1.0,E0022872
N0028081,junction,main,374.6024169921875,367.63830094584887,6.964116046338631,5.125560334350439,vortex,1,1.0,E0028341
N0008182,junction,trunk main,404.3415832519531,395.3166006619411,9.02498259001203,5.123165017736937,vortex,1,1.0,E0008386
N0008642,junction,sub main,405.09356689453125,397.94196153473166,7.151605359799589,5.118556744404998,vortex,1,1.0,E0008881
N0031451,junction,sub main,381.20159912109375,374.2789924287295,6.922606692364241,5.118410697542743,vortex,1,1.0,E0031761
N0042621,junction,trunk main,427.5260314941406,420.3023083717153,7.223723122425326,5.116732585108252,vortex,1,1.0,E0042425
N0018390,junction,main,357.71722412109375,350.11566288981766,7.601561231276094,5.115447925749379,vortex,1,1.0,E0018412
N0007929,junction,main,318.8551330566406,310.60035631254146,8.25477674409916,5.1133926117339,vortex,1,1.0,E0008200
N0042113,junction,trunk main,425.666015625,418.14729457769397,7.51872104730603,5.113389128885558,vortex,1,1.0,E0041972
N0029438,junction,sub main,391.8004150390625,380.93971330458464,10.860701734477857,5.112649926611937,vortex,1,1.0,E0029797
N0042118,junction,sub main,426.2745666503906,419.47620326200644,6.798363388384189,5.108128309653182,vortex,1,1.0,E0041973
N0033321,junction,main,394.4732360839844,386.9638155724867,7.509420511497694,5.104295071605236,vortex,1,1.0,E0033628
N0019880,junction,main,353.4096374511719,342.9225890814638,10.487048369708077,5.103359189971798,vortex,1,1.0,E0019810
