PLOT_ID,CLASS,CAT,Q_ADF_M3D,N_PROP,WHY
1117404,P,domestic,1.079781248,1.456,"nearest chamber 64.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00482 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117567,P,domestic,1.079781248,1.456,"nearest chamber 66.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00466 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117693,P,domestic,1.079781248,1.456,"nearest chamber 45.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00389 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117694,B,domestic,1.079781248,1.456,"nearest chamber 70.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00390 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117777,P,domestic,1.079781248,1.456,"nearest chamber 62.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00314 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117821,P,domestic,1.079781248,1.456,"nearest chamber 58.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00297 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117979,P,domestic,1.079781248,1.456,"nearest chamber 68.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00268 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117980,P,mixed,3.57851751123658,5.890000000000001,"nearest chamber 53.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00267 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1117981,P,domestic,1.079781248,1.456,"nearest chamber 54.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00268 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118028,P,domestic,1.079781248,1.456,"nearest chamber 46.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00425 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118037,P,domestic,1.079781248,1.456,"nearest chamber 66.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00365 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118052,P,domestic,1.079781248,1.456,"nearest chamber 74.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00289 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118056,P,domestic,1.079781248,1.456,"nearest chamber 66.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00312 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118094,P,commercial,2.49873626323658,4.434,"nearest chamber 74.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00362 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118160,P,domestic,1.079781248,1.456,"nearest chamber 71.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00385 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118307,P,domestic,1.079781248,1.456,"nearest chamber 68.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00544 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118308,P,domestic,1.079781248,1.456,"nearest chamber 79.3 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00535 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118333,P,domestic,1.079781248,1.456,"nearest chamber 73.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00513 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118358,P,domestic,1.079781248,1.456,"nearest chamber 68.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00497 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118498,P,domestic,1.079781248,1.456,"nearest chamber 56.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00499 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118503,P,domestic,1.079781248,1.456,"nearest chamber 47.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00475 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118538,P,domestic,1.079781248,1.456,"nearest chamber 83.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00519 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118598,P,domestic,1.079781248,1.456,"nearest chamber 82.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00580 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118599,P,domestic,1.079781248,1.456,"nearest chamber 78.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00582 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118605,P,domestic,1.079781248,1.456,"nearest chamber 67.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00583 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118664,P,domestic,1.079781248,1.456,"nearest chamber 65.0 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00459 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118666,P,domestic,1.079781248,1.456,"nearest chamber 58.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00457 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118694,P,domestic,1.079781248,1.456,"nearest chamber 63.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00478 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118695,P,domestic,1.079781248,1.456,"nearest chamber 82.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00479 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118698,P,domestic,1.079781248,1.456,"nearest chamber 54.5 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00477 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118702,P,domestic,1.079781248,1.456,"nearest chamber 74.5 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00481 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118710,P,domestic,1.079781248,1.456,"nearest chamber 59.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00556 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118767,P,domestic,1.079781248,1.456,"nearest chamber 63.4 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00444 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118773,P,domestic,1.079781248,1.456,"nearest chamber 78.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00446 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118853,P,domestic,1.079781248,1.456,"nearest chamber 50.5 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00442 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118974,P,domestic,1.079781248,1.456,"nearest chamber 46.1 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00194 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1118993,P,domestic,1.079781248,1.456,"nearest chamber 83.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00527 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119070,P,commercial,2.49873626323658,4.434,"nearest chamber 53.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00431 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119086,P,domestic,1.079781248,1.456,"nearest chamber 54.0 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00422 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119110,P,domestic,1.079781248,1.456,"nearest chamber 81.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00303 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119120,P,domestic,1.079781248,1.456,"nearest chamber 84.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00308 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119136,P,domestic,1.079781248,1.456,"nearest chamber 60.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00384 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119141,P,domestic,1.079781248,1.456,"nearest chamber 61.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00399 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119161,P,domestic,1.079781248,1.456,"nearest chamber 81.6 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00411 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119177,P,domestic,1.079781248,1.456,"nearest chamber 67.8 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00322 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119208,P,domestic,1.079781248,1.456,"nearest chamber 52.4 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00396 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119223,P,domestic,1.079781248,1.456,"nearest chamber 48.9 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00462 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119234,P,domestic,1.079781248,1.456,"nearest chamber 56.3 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00423 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119250,P,domestic,1.079781248,1.456,"nearest chamber 51.3 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00395 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119255,P,domestic,1.079781248,1.456,"nearest chamber 77.2 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00381 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119256,P,domestic,1.079781248,1.456,"nearest chamber 68.7 m away along the tertiary path, over all 2 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00382 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
1119271,P,domestic,1.079781248,1.456,"nearest chamber 68.2 m away along the tertiary path, over all 4 candidate chambers within 47.5 m - past the 45 m limit (G203-p22 Tab 6); a chamber is requested at R00373 (G203-p18 note under Tab 4: 'If necessary, a manhole will be added')"
