PLOT_ID,SID,Q_AVG_M3D,N_PROP,IN_BND,SET_ID,NAME,SYSTEM,WORKS,BOTH
1205969,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205970,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205971,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205972,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205973,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205974,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205975,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205976,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1205977,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205978,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205979,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205980,116,4.07257388656447,2.0,1,S116,AL DIREZ,central,central STP,0
1205981,116,2.610295956353893,4.0,1,S116,AL DIREZ,central,central STP,0
1205982,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205983,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205984,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205985,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1205986,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1205987,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205988,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205989,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205990,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205991,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205992,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205993,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205994,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1205995,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205996,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205997,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205998,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1205999,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206000,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206001,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206002,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206003,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206004,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206005,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206006,116,2.966432,4.0,1,S116,AL DIREZ,central,central STP,0
1206007,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206008,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206009,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206010,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206011,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206012,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206013,116,2.966432,4.0,1,S116,AL DIREZ,central,central STP,0
1206014,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206015,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206016,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206017,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206018,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206019,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206020,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206021,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206022,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206023,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206024,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206025,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206026,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206027,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206028,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1206029,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206030,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206031,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206032,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206033,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206034,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206035,116,5.82970214980105,5.434,1,S116,AL DIREZ,central,central STP,0
1206036,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206037,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206038,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206039,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206040,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206041,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206042,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206043,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206044,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206045,116,5.82970214980105,5.434,1,S116,AL DIREZ,central,central STP,0
1206046,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206047,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1206048,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206049,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206050,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206051,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206052,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206053,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206054,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206055,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206056,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206057,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206058,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206059,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206060,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206061,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206062,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206063,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206064,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1206065,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206066,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206067,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206068,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206069,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206070,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206071,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206072,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206073,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206074,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206075,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1206076,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206077,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206078,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206079,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206080,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206081,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206082,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206083,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206084,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206085,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206086,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206087,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206088,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206089,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206090,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206091,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206092,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206093,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206094,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206095,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206096,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206097,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206098,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206099,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206100,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206101,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206102,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206103,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206104,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206105,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206106,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206107,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206108,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206109,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206110,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206111,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206112,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206113,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206114,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206115,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206116,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206117,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206118,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206119,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206120,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206121,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206122,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206123,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206124,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206125,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206126,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206127,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206128,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206129,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1206130,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206131,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206132,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206133,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206134,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206135,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206136,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206137,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206138,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206139,116,3.333941160707785,5.456,1,S116,AL DIREZ,central,central STP,0
1206140,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206141,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206142,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206143,116,2.966432,4.0,1,S116,AL DIREZ,central,central STP,0
1206144,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206145,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206146,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206147,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206148,116,5.82970214980105,5.434,1,S116,AL DIREZ,central,central STP,0
1206149,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206150,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1206151,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206152,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206153,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206154,116,3.57851751123658,5.890000000000001,1,S116,AL DIREZ,central,central STP,0
1206155,116,3.57851751123658,5.890000000000001,1,S116,AL DIREZ,central,central STP,0
1206156,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206157,116,2.788363978176946,4.0,1,S116,AL DIREZ,central,central STP,0
1206158,116,5.427995847238624,9.0,1,S116,AL DIREZ,central,central STP,0
1206159,116,4.864455869061677,8.0,1,S116,AL DIREZ,central,central STP,0
1206160,116,5.042523890884731,8.0,1,S116,AL DIREZ,central,central STP,0
1206161,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1206162,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206163,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206164,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206165,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206166,116,5.659917784620585,2.53,1,S116,AL DIREZ,central,central STP,0
1206167,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206168,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206169,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206170,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206171,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206172,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206173,116,6.66193177312894,2.0,1,S116,AL DIREZ,central,central STP,0
1206174,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1206175,116,6.151641051592516,10.456,1,S116,AL DIREZ,central,central STP,0
1206176,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206177,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206178,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206179,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206180,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206181,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206182,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206183,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206184,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206185,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206186,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1206187,116,2.206861204353892,3.456,1,S116,AL DIREZ,central,central STP,0
1206188,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206189,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1206190,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206191,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206192,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1206193,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206194,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206195,116,1.643321226176946,2.456,1,S116,AL DIREZ,central,central STP,0
1206196,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206197,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206198,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206199,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206200,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206201,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206202,116,3.897481138884731,6.456,1,S116,AL DIREZ,central,central STP,0
1206203,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206204,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206205,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206206,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206207,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206208,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206209,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206210,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206211,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206212,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1206213,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206214,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206215,116,0.741608,1.0,1,S116,AL DIREZ,central,central STP,0
1206216,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206217,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206218,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206219,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206220,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206221,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206222,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206223,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206224,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206225,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206226,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206227,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206228,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206229,116,2.966432,4.0,1,S116,AL DIREZ,central,central STP,0
1206230,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206231,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206232,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206233,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206234,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206235,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206236,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206237,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206238,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206239,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206240,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206241,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206242,116,1.483216,2.0,1,S116,AL DIREZ,central,central STP,0
1206243,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206244,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206245,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206246,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206247,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206248,116,2.224824,3.0,1,S116,AL DIREZ,central,central STP,0
1206249,116,2.49873626323658,4.434,1,S116,AL DIREZ,central,central STP,0
1206250,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206251,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206252,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206253,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206254,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206255,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1206256,116,5.096377806443639,1.53,1,S116,AL DIREZ,central,central STP,0
1206257,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206258,116,0.0,0.0,1,S116,AL DIREZ,central,central STP,0
1206259,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206260,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206261,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206262,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206263,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206264,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206265,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206266,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206267,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
1206268,116,1.079781248,1.456,1,S116,AL DIREZ,central,central STP,0
