Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0028586,N0028833,N0028834,386.420803,386.330759,7.272953,7.410361,18.008857,200,PVC-U,0.5,0.5,table11,minimum,3.3362,merrimack,149.1131,5.779444,0.6214,0.36825,tractive,main,P363,drafted
E0028587,N0028834,N0028835,386.330759,386.265081,7.410361,7.504786,13.135566,200,PVC-U,0.5,0.5,table11,minimum,3.3333,merrimack,150.1929,5.816227,0.622492,0.369501,tractive,main,P363,drafted
E0028588,N0028835,N0028278,386.265081,386.030658,7.504786,7.940167,46.884541,200,PVC-U,0.5,0.5,table11,minimum,3.2946,merrimack,165.4219,6.32972,0.637163,0.386694,tractive,main,P363,drafted
E0028589,N0028836,N0028295,391.121947,390.872182,1.8024,2.086528,49.95307,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.0798,0.046166,0.13581,0.037555,tractive,lateral,P363,derived
E0028590,N0028837,N0028295,391.375866,391.327433,1.550464,1.631277,9.686644,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,4.0462,0.169628,0.210155,0.067254,tractive,lateral,P363,derived
E0028591,N0028838,N0028316,380.708035,380.496026,11.131992,11.55036,42.401652,200,PVC-U,0.5,0.5,table11,minimum,3.2025,merrimack,209.0728,7.797783,0.674035,0.433608,tractive,sub main,P363,derived
E0028592,N0028839,N0028840,390.648491,390.298491,2.039009,2.3201,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,11.3022,0.476029,0.2932,0.1081,tractive,lateral,P363,drafted
E0028593,N0028840,N0028841,390.298491,389.948491,2.3201,2.255031,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,17.1401,0.721355,0.334217,0.131357,tractive,lateral,P363,drafted
E0028594,N0028841,N0028298,389.948491,389.906348,2.255031,2.272576,5.267832,200,PVC-U,0.8,0.5,table11,minimum,3.6221,held,19.2997,0.812473,0.408686,0.124157,tractive,lateral,P363,drafted
E0028595,N0028842,N0028843,390.316425,389.868565,1.55,2.242061,89.571952,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.1596,0.090534,0.170652,0.050666,tractive,lateral,P363,derived
E0028596,N0028843,N0028316,389.868565,389.73969,2.242061,2.306697,25.774991,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,7.5585,0.317617,0.257652,0.089614,tractive,lateral,P363,derived
E0028597,N0028844,N0028845,385.892866,385.847535,7.279314,7.205535,9.066347,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,21.5481,0.906698,0.358887,0.14638,tractive,lateral,P363,derived
E0028598,N0028845,N0028846,385.847535,385.807085,7.205535,7.212385,3.852319,200,PVC-U,1.05,0.5,table11,minimum,3.6221,held,23.7729,1.000044,0.479415,0.128319,tractive,lateral,P363,derived
E0028599,N0028846,N0028305,385.807085,385.695183,7.212385,7.259742,22.380372,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,23.7729,1.000076,0.369943,0.153374,tractive,lateral,P363,derived
E0028600,N0028847,N0028848,389.420378,389.357735,2.872651,2.911552,12.528637,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,18.0326,0.759098,0.339585,0.134559,tractive,main,P363,derived
E0028601,N0028848,N0028317,389.357735,388.904028,2.911552,3.306208,90.74147,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,24.1076,1.013882,0.371513,0.15438,tractive,main,P363,derived
E0028602,N0028849,N0028850,390.433965,390.183965,1.550441,1.753841,50.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,1.0798,0.045267,0.134896,0.037231,tractive,lateral,P363,derived
E0028603,N0028850,N0028851,390.183965,389.933965,1.753841,1.871242,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8676,0.246402,0.237374,0.079744,tractive,lateral,P363,derived
E0028604,N0028851,N0028852,389.933965,389.887151,1.871242,1.900874,9.362698,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8676,0.246818,0.237503,0.079805,tractive,lateral,P363,derived
E0028605,N0028852,N0028853,389.887151,389.729417,1.900874,2.156752,31.546741,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.9474,0.292163,0.250814,0.086232,tractive,lateral,P363,derived
E0028606,N0028853,N0028317,389.729417,389.595409,2.156752,2.614827,26.801725,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.0272,0.337694,0.262775,0.092185,tractive,lateral,P363,derived
E0028607,N0028854,N0028855,391.344836,391.130047,1.55,1.936298,42.957894,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.7884,0.116895,0.185843,0.056829,tractive,lateral,P363,derived
E0028608,N0028855,N0028856,391.130047,390.900745,1.936298,1.564739,32.757389,200,PVC-U,0.7,0.5,ground,minimum,3.6221,held,4.4317,0.186146,0.243257,0.064872,tractive,lateral,P363,derived
E0028609,N0028856,N0028857,390.900745,390.668247,1.564739,2.188718,46.49974,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.5115,0.231686,0.232676,0.077526,tractive,lateral,P363,derived
E0028610,N0028857,N0028858,390.668247,390.513627,2.188718,2.433425,30.92382,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.7508,0.367875,0.270083,0.095906,tractive,lateral,P363,derived
E0028611,N0028858,N0028859,390.513627,390.468144,2.433425,2.471126,9.096649,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.7508,0.368133,0.270144,0.095937,tractive,lateral,P363,derived
E0028612,N0028859,N0028860,390.468144,390.417507,2.471126,2.52512,10.127499,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.7508,0.368208,0.270161,0.095946,tractive,lateral,P363,derived
E0028613,N0028860,N0028305,390.417507,390.350215,2.52512,2.60471,13.458319,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.7508,0.368293,0.270181,0.095957,tractive,lateral,P363,derived
E0028614,N0028861,N0028319,379.532362,379.421875,10.673266,10.858643,20.088497,200,PVC-U,0.55,0.5,uniform,minimum,3.1246,merrimack,256.2777,9.288532,0.73111,0.465835,tractive,main,P363,derived
E0028615,N0028862,N0028319,389.462032,388.670553,1.591923,1.609965,46.557587,200,PVC-U,1.7,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P363,derived
E0028616,N0028863,N0028864,383.884255,383.840613,9.915977,10.500574,17.456782,500,GRP,0.25,0.155,table11,minimum,2.4295,merrimack,2049.9368,58.034304,0.848899,0.379583,velocity,sub main,P363,derived
E0028617,N0028864,N0028865,383.840613,383.796405,10.500574,10.699567,9.823938,500,GRP,0.45,0.155,table11,minimum,2.4295,merrimack,2049.9368,58.03445,1.052906,0.324074,velocity,sub main,P363,derived
E0028618,N0028865,N0028866,383.796405,383.742066,10.699567,10.90863,27.169633,500,GRP,0.2,0.155,table11,minimum,2.4295,merrimack,2049.9368,58.034532,0.781653,0.403685,velocity,sub main,P363,derived
E0028619,N0028866,N0028867,383.742066,383.694422,10.90863,10.754247,23.821771,500,GRP,0.2,0.155,table11,minimum,2.4295,merrimack,2049.9368,58.034758,0.781654,0.403686,velocity,sub main,P363,derived
E0028620,N0028867,N0028868,383.694422,383.61599,10.754247,10.398628,39.216015,500,GRP,0.2,0.155,table11,minimum,2.4295,merrimack,2049.9368,58.034956,0.781655,0.403687,velocity,sub main,P363,derived
E0028621,N0028868,N0028869,383.61599,383.561726,10.398628,10.154918,27.131995,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.67437,0.783913,0.406139,velocity,sub main,P363,derived
E0028622,N0028869,N0028870,383.561726,383.521003,10.154918,10.003747,20.361687,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.674596,0.783914,0.40614,velocity,sub main,P363,derived
E0028623,N0028870,N0028871,383.521003,383.441003,10.003747,10.030158,40.0,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.674765,0.783915,0.40614,velocity,sub main,P363,derived
E0028624,N0028871,N0028872,383.441003,383.361003,10.030158,10.145192,40.0,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.675099,0.783916,0.406142,velocity,sub main,P363,derived
E0028625,N0028872,N0028873,383.361003,383.317357,10.145192,10.275172,14.548449,500,GRP,0.3,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.675432,0.910507,0.363351,velocity,sub main,P363,derived
E0028626,N0028873,N0028874,383.317357,383.251535,10.275172,10.511313,32.911227,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.675553,0.783918,0.406143,velocity,sub main,P363,derived
E0028627,N0028874,N0028875,383.251535,383.204721,10.511313,10.59429,23.406911,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.675828,0.783919,0.406144,velocity,sub main,P363,derived
E0028628,N0028875,N0028876,383.204721,383.162183,10.59429,10.641284,12.153747,500,GRP,0.35,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.676023,0.963471,0.348555,velocity,sub main,P363,derived
E0028629,N0028876,N0028877,383.162183,383.121396,10.641284,10.663852,11.653474,500,GRP,0.35,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.676124,0.963471,0.348555,velocity,sub main,P363,derived
E0028630,N0028877,N0028878,383.121396,382.975184,10.663852,10.332434,73.106045,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.676221,0.78392,0.406146,velocity,sub main,P363,derived
E0028631,N0028878,N0028879,382.975184,382.877511,10.332434,10.110526,48.83626,500,GRP,0.2,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.67683,0.783922,0.406148,velocity,sub main,P363,derived
E0028632,N0028879,N0028305,382.877511,382.827559,10.110526,10.127366,19.980718,500,GRP,0.25,0.155,table11,minimum,2.4259,merrimack,2075.8123,58.677237,0.851403,0.381866,velocity,sub main,P363,derived
E0028633,N0028880,N0028321,386.247638,386.127664,1.55,1.559165,23.994842,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.1596,0.090534,0.170652,0.050666,tractive,lateral,P354,drafted
E0028634,N0028881,N0028882,387.5532,387.2032,3.428947,3.462327,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,71.4357,3.012494,0.515869,0.262898,tractive,main,P354,drafted
E0028635,N0028882,N0028883,387.2032,386.8532,3.462327,3.687022,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,72.5155,3.058344,0.518155,0.264907,tractive,main,P354,drafted
E0028636,N0028883,N0028329,386.8532,386.760031,3.687022,3.650949,18.633807,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,73.2571,3.090018,0.519719,0.266286,tractive,main,P354,drafted
E0028637,N0028884,N0028322,383.6721,383.238956,5.506062,5.334072,86.628658,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,18.7597,0.789253,0.343737,0.13706,tractive,lateral,P354,drafted
E0028638,N0028885,N0028334,381.025923,380.69775,7.190691,7.728092,82.043153,250,PVC-U,0.4,0.375,table11,minimum,2.7553,merrimack,724.6379,23.245636,0.809916,0.6271,velocity,sub main,P354,drafted
E0028639,N0028886,N0028334,386.038535,385.890051,2.209146,2.535791,29.696667,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,12.281,0.516765,0.300927,0.112322,tractive,lateral,P354,provisional
E0028640,N0028887,N0028888,384.993402,384.660315,1.550055,2.402704,66.617406,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,2.1596,0.090534,0.170652,0.050666,tractive,lateral,P354,drafted
E0028641,N0028888,N0028889,384.660315,384.410315,2.402704,2.944361,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,4.3191,0.181624,0.214916,0.069376,tractive,lateral,P354,drafted
E0028642,N0028889,N0028890,384.410315,384.160315,2.944361,3.478357,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.6382,0.363109,0.268958,0.095329,tractive,lateral,P354,drafted
E0028643,N0028890,N0028321,384.160315,384.120151,3.478357,3.566678,7.302481,200,PVC-U,0.55,0.5,table11,minimum,3.6221,held,9.718,0.408793,0.288735,0.098466,tractive,lateral,P354,drafted
E0028644,N0028891,N0028892,389.862384,389.512384,1.55,2.260229,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,15.4837,0.649117,0.323348,0.124989,tractive,lateral,P363,provisional
E0028645,N0028892,N0028893,389.512384,389.162384,2.260229,2.821991,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,23.9909,1.006345,0.370658,0.153831,tractive,lateral,P363,provisional
E0028646,N0028893,N0028894,389.162384,388.812384,2.821991,2.949335,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,25.0707,1.052196,0.37579,0.157139,tractive,lateral,P363,provisional
E0028647,N0028894,N0028895,388.812384,388.715149,2.949335,2.872558,19.446944,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,30.6768,1.287799,0.399847,0.173133,tractive,lateral,P363,provisional
E0028648,N0028895,N0028896,388.715149,388.465149,2.872558,3.302551,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,37.5863,1.577625,0.425343,0.190993,tractive,lateral,P363,provisional
E0028649,N0028896,N0028298,388.465149,388.213796,3.302551,3.965129,50.270751,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,38.6661,1.623309,0.429037,0.193662,tractive,lateral,P363,provisional
E0028650,N0028897,N0028898,388.365059,388.065059,1.642296,1.683904,60.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,5.3989,0.226336,0.230917,0.076702,tractive,lateral,P354,provisional
E0028651,N0028898,N0028899,388.065059,387.765059,1.683904,1.850237,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,10.7978,0.453172,0.288654,0.105651,tractive,lateral,P354,provisional
E0028652,N0028899,N0028900,387.765059,387.465059,1.850237,2.185607,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,12.9574,0.544206,0.305889,0.115071,tractive,lateral,P354,provisional
E0028653,N0028900,N0028901,387.465059,387.406258,2.185607,2.228142,11.760192,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,15.1169,0.635241,0.321161,0.123726,tractive,lateral,P354,provisional
E0028654,N0028901,N0028902,387.406258,387.36576,2.228142,2.278161,3.239808,200,PVC-U,1.25,0.5,table11,minimum,3.6221,held,18.3563,0.77114,0.469424,0.10897,tractive,lateral,P354,provisional
E0028655,N0028902,N0028903,387.36576,387.01576,2.278161,3.024554,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,18.3563,0.771167,0.341261,0.135566,tractive,lateral,P354,provisional
E0028656,N0028903,N0028904,387.01576,386.66576,3.024554,3.707928,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,21.5956,0.907552,0.358992,0.146445,tractive,lateral,P354,provisional
E0028657,N0028904,N0028329,386.66576,386.607498,3.707928,3.803482,11.652365,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,21.5956,0.908136,0.359063,0.14649,tractive,lateral,P354,provisional
E0028658,N0028905,N0028330,388.590656,388.215794,1.55,2.019222,74.972344,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P354,provisional
E0028659,N0028906,N0028907,388.274291,388.074291,1.55005,1.840443,40.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P354,provisional
E0028660,N0028907,N0028908,388.074291,387.874291,1.840443,2.257392,40.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.000333,0.019834,0.005022,tractive,lateral,P354,provisional
E0028661,N0028908,N0028330,387.874291,387.791407,2.257392,2.443609,16.57688,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.4832,0.062847,0.150886,0.043052,tractive,lateral,P354,provisional
E0028662,N0028909,N0028910,386.007254,385.782254,2.753061,2.075015,45.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,13.699,0.575531,0.311339,0.118126,tractive,lateral,P354,provisional
E0028663,N0028910,N0028911,385.782254,385.659044,2.075015,2.296614,24.641941,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,16.262,0.683353,0.328602,0.128049,tractive,lateral,P354,provisional
E0028664,N0028911,N0028912,385.659044,385.618252,2.296614,2.341068,5.09902,200,PVC-U,0.8,0.5,table11,minimum,3.6221,held,17.3418,0.728825,0.394983,0.117979,tractive,lateral,P354,provisional
E0028665,N0028912,N0028913,385.618252,385.319839,2.341068,2.742722,59.682493,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,19.5013,0.819402,0.347774,0.139514,tractive,lateral,P354,provisional
E0028666,N0028913,N0028914,385.319839,385.279839,2.742722,2.807014,4.0,200,PVC-U,1.0,0.5,table11,minimum,3.6221,held,20.5811,0.865167,0.45046,0.121259,tractive,lateral,P354,provisional
E0028667,N0028914,N0028322,385.279839,384.88608,2.807014,3.686949,78.751963,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,23.8204,1.001002,0.370049,0.153441,tractive,lateral,P354,provisional
E0028668,N0028915,N0028338,384.421946,384.208483,1.586721,1.59596,32.840493,200,PVC-U,0.65,0.5,cover_min,minimum,3.6221,held,2.1596,0.090534,0.186688,0.047692,tractive,lateral,P354,provisional
E0028669,N0028916,N0028338,384.021431,383.638375,1.551322,2.166069,76.611342,200,PVC-U,0.5,0.5,cover_min,minimum,3.387,merrimack,131.6056,5.183032,0.602822,0.347562,tractive,main,P372,provisional
E0028670,N0028917,N0028918,377.400384,377.120384,7.114783,6.98777,70.0,250,PVC-U,0.4,0.375,table11,dod,2.7865,merrimack,660.2908,21.358435,0.795409,0.592854,velocity,sub main,P413,provisional
E0028671,N0028918,N0028919,377.120384,376.840384,6.98777,6.991922,70.0,250,PVC-U,0.4,0.375,table11,minimum,2.7816,merrimack,670.0455,21.635305,0.79766,0.597847,velocity,sub main,P413,provisional
E0028672,N0028919,N0028920,376.840384,376.560384,6.991922,6.693644,70.0,250,PVC-U,0.4,0.375,table11,minimum,2.7732,merrimack,686.9572,22.11374,0.801449,0.606496,velocity,sub main,P413,provisional
E0028673,N0028920,N0028345,376.560384,376.451117,6.693644,6.83935,27.316912,250,PVC-U,0.4,0.375,table11,minimum,2.768,merrimack,697.6927,22.416923,0.803785,0.611993,velocity,sub main,P413,provisional
E0028674,N0028921,N0028922,380.606006,380.205252,1.55,2.217752,80.150793,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.1596,0.090534,0.170652,0.050666,tractive,lateral,P413,provisional
E0028675,N0028922,N0028923,380.205252,379.905252,2.217752,2.49462,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,4.3191,0.181737,0.21496,0.069396,tractive,lateral,P413,provisional
E0028676,N0028923,N0028924,379.905252,379.605252,2.49462,2.858737,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,9.718,0.408573,0.279289,0.100685,tractive,lateral,P413,provisional
E0028677,N0028924,N0028344,379.605252,379.55702,2.858737,2.887774,9.646408,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,9.718,0.409073,0.279398,0.100742,tractive,lateral,P413,provisional
E0028678,N0028925,N0028926,377.495515,377.145515,4.329985,4.859978,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,38.534,1.61963,0.428742,0.193448,tractive,lateral,P413,provisional
E0028679,N0028926,N0028927,377.145515,376.795515,4.859978,5.561235,70.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,46.0924,1.937084,0.452518,0.211122,tractive,lateral,P413,provisional
E0028680,N0028927,N0028344,376.795515,376.725683,5.561235,5.719111,13.966438,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,50.4115,2.118736,0.464834,0.220635,tractive,lateral,P413,provisional
E0028681,N0028928,N0028361,380.994637,380.952212,4.181266,4.166715,5.303124,250,PVC-U,0.8,0.375,table11,minimum,2.8457,merrimack,555.0407,18.327364,0.997074,0.43916,velocity,sub main,P397,provisional
E0028682,N0028929,N0028930,371.444013,371.304013,12.310443,12.413639,70.0,500,GRP,0.2,0.155,table11,minimum,2.4443,merrimack,1949.7736,55.36394,0.771976,0.393356,velocity,sub main,P413,provisional
E0028683,N0028930,N0028931,371.304013,371.164013,12.413639,12.557881,70.0,500,GRP,0.2,0.155,table11,minimum,2.4422,merrimack,1964.0876,55.720321,0.773291,0.394743,velocity,sub main,P413,provisional
E0028684,N0028931,N0028932,371.164013,371.024013,12.557881,12.678105,70.0,500,GRP,0.2,0.155,table11,minimum,2.4405,merrimack,1974.8232,55.987547,0.774272,0.395781,velocity,sub main,P413,provisional
E0028685,N0028932,N0028933,371.024013,370.884013,12.678105,12.337057,70.0,500,GRP,0.2,0.155,table11,minimum,2.4382,merrimack,1990.6551,56.381034,0.775709,0.397307,velocity,sub main,P413,provisional
E0028686,N0028933,N0028345,370.884013,370.843132,12.337057,12.447334,16.352152,500,GRP,0.25,0.155,table11,minimum,2.4382,merrimack,1990.6551,56.381617,0.842353,0.373678,velocity,sub main,P413,provisional
E0028687,N0028934,N0028355,376.760407,376.517493,6.35083,6.650232,48.582875,200,PVC-U,0.5,0.5,table11,minimum,2.9719,merrimack,387.6968,13.399949,0.770368,0.59886,velocity,sub main,P413,drafted
E0028688,N0028935,N0028936,380.523269,380.223269,1.550858,1.727537,60.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,1.0798,0.045267,0.134896,0.037231,tractive,lateral,P413,provisional
E0028689,N0028936,N0028937,380.223269,379.923269,1.727537,2.476908,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.6382,0.362638,0.268847,0.095272,tractive,lateral,P413,provisional
E0028690,N0028937,N0028938,379.923269,379.883075,2.476908,2.554455,4.230893,200,PVC-U,0.95,0.5,table11,minimum,3.6221,held,11.8776,0.498939,0.371808,0.094938,tractive,lateral,P413,provisional
E0028691,N0028938,N0028939,379.883075,379.633075,2.554455,3.080548,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,15.1169,0.634776,0.321088,0.123683,tractive,lateral,P413,provisional
E0028692,N0028939,N0028940,379.633075,379.383075,3.080548,3.696057,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,19.4361,0.816261,0.347359,0.139261,tractive,lateral,P413,provisional
E0028693,N0028940,N0028355,379.383075,379.341507,3.696057,3.826218,4.89043,200,PVC-U,0.85,0.5,table11,minimum,3.6221,held,19.4361,0.816678,0.418077,0.122672,tractive,lateral,P413,provisional
